#SHEET_NAME,结局-寻闯
,,,,,,,,,,默认59,,,,又有人说他在武昌兵败，刚输给了某个善战的东虏王爷。,又有人說他在武昌兵敗，剛輸給了某個善戰的東虜王爺。,"Others claimed he had suffered defeat at Wuchang, bested by some formidable Manchu prince.",またある者は武昌で敗れたと言う。戦略に長けた東虜の親王に敗れたと。,"Другие же утверждали, что под Учаном он, наоборот, потерпел поражение от некоего князя ""восточных лу"", искусного в бою.",
,,,,,,,,,,默认60,,,,各处的消息很多，很杂，很乱，可谓是众说纷纭，莫衷一是。,各處的消息很多，很雜，很亂，可謂是眾說紛紜，莫衷一是。,"The tidings from all quarters were many, muddled, and contradictory—a cacophony of voices with no consensus.",様々な情報が入り乱れ、どれが正しい話なのかわからなかった。,"Сведения из разных мест были многочисленны, запутанны, хаотичны - каждый говорил кто во что горазд, составить единую картину было невозможно.",
,,,,,,,,,,默认61,,,,我想弄明白真相，便前往了武昌城。,我想弄明白真相，便前往了武昌城。,"Determined to uncover the truth, I made my way to Wuchang City.",その真実を明かすため、私は武昌の町に向かった。,"Дабы добиться правды, я решил отправиться к Учану.",
,,,,,,,,,,默认62,,,,而待我真正踏入武昌地界，眼前的景象却让我心头骤冷。,而待我真正踏入武昌地界，眼前的景象卻讓我心頭驟冷。,"Yet when I truly set foot within Wuchang's borders, the sight before me sent a sudden chill through my heart.",しかしいざ武昌に足を踏み入れると、目に入った光景に言葉を失った。,"Но когда я достиг пределов города, от увиденной картины у меня всё похолодело внутри.",
,,,,,,,,,,默认63,,,,武昌城，已化作了一片死寂的废墟。,武昌城，已化作了一片死寂的廢墟。,Wuchang City had become a silent wasteland of ruins.,武昌は、寂れた廃墟となっていた。,Город Учан был превращён в безмолвные руины.,
,,,,,,,,,,默认64,,,,这里如扬州一样被屠了城，其惨状却比扬州更为令人惊骇。,這裡如揚州一樣被屠了城，其慘狀卻比揚州更為令人驚駭。,"Like Yangzhou, this place had been put to the sword, yet its devastation was even more horrifying.",揚州と同じように皆殺しにされていた。しかしその惨状は揚州と比べ物にならないほどおぞましい。,"Как и в Янчжоу, здесь произошла резня - однако вид здесь был дажё ещё более устрашающий, чем там.",
,,,,,,,,,,默认65,,,,几日前，当我走在被屠城了五日的扬州城的路上时……时常能听到哀嚎声、寻人声、求饶声……,幾日前，當我走在被屠城了五日的揚州城的路上時……時常能聽到哀嚎聲、尋人聲、求饒聲……,"Days ago, as I walked the roads of Yangzhou—five days after its massacre—I could still hear wails, cries for lost kin, and pleas for mercy...",数日前、五日間に渡る虐殺を受けた揚州の町を歩いていた時は……常にどこかしらから泣き声や誰かを探す叫び声、許しを乞う声などが聞こえていた……,"Когда я в те времена на протяжении пяти дней резни ходил по улицам Янчжоу... время от времени я слышал, как люди рыдают, ищут друг друга, молят о пощаде...",
,,,,,,,,,,默认66,,,,这些声音交织在一起，令我仿佛身处人间的地狱。,這些聲音交織在一起，令我彷彿身處人間的地獄。,"These voices intertwined, making me feel as though I stood in the very hell of the mortal world.",声という声が混ざり合い、この世の地獄にいるかのような気分だった。,"Это переплетение звуков создавало ощущение, будто я находился в аду на земле.",
,,,,,,,,,,默认67,,,,而武昌城，什么声音都没有。,而武昌城，什麼聲音都沒有。,"But in Wuchang City, there was no sound at all.",しかしこの武昌は、何の声も聞こえない。,Но в Учане не доносилось ни единого звука.,
,,,,,,,,,,默认68,,,,这座城仿佛死了一般，看不到人，也听不见声音。,這座城彷彿死了一般，看不到人，也聽不見聲音。,"The city seemed dead—no people in sight, no voices to be heard.",まるで町ごと死んだかのように、人の姿もなければ声も聞こえない。,"Он будто совершенно вымер - никого не было видно, ничего не было слышно.",
,BgEvent,寻闯5,,,,,1,,,,,,,
,,,,,,,,,,默认69,,,,城门前横着一辆倾覆的牛车，车辕上吊着腐烂的黑红色血肉，风一吹便轻轻打转，引来成片的乌鸦盘旋。,城門前橫著一輛傾覆的牛車，車轅上吊著腐爛的黑紅色血肉，風一吹便輕輕打轉，引來成片的烏鴉盤旋。,"Before the city gates lay an overturned oxcart, its shafts hung with rotting black-red flesh that swayed faintly in the wind, drawing flocks of circling crows.",城門の前に、ひっくり返った牛車が転がっている。荷台には腐った赤黒い肉の塊が吊り下げられ、風に揺られてくるくると回り、鴉がそれを啄もうと旋回している。,"Перед городскими воротами лежала перевёрнутая телега, на осях которой была подвешена гниющая чёрно-красная плоть. Ветер слегка покачивал её, привлекая стаи кружащих вокруг ворон.",
,,,,,,,,,,默认70,,,,护城河里堆满了尸体，那些浮肿的尸体拥挤在一起，完全没有了人形。,護城河裡堆滿了屍體，那些浮腫的屍體擁擠在一起，完全沒有了人形。,"The moat was choked with corpses, their bloated forms pressed together until they no longer resembled men.",堀には死体が山積みになっていた。むくんだ死体が所狭しと詰め込まれ、もはや人の形をしていない。,"Крепостной ров был завален трупами - опухшие тела были свалены в кучу, полностью утратив человеческий облик.",
,,,,,,,,,,默认71,,,,石砖缝隙里染血的绣鞋，挂在残枪上的肚兜，废墟里被烧焦的毡帽，各种被人用过的东西，此时都如同一幅画那样被封在那里，寂静无声。,石磚縫隙裡染血的繡鞋，掛在殘槍上的肚兜，廢墟裡被燒焦的氈帽，各種被人用過的東西，此時都如同一幅畫那樣被封在那裡，寂靜無聲。,"Bloodstained embroidered shoes wedged between stone bricks, a child's bellyband caught on a broken spear, a charred felt hat amid the ruins—all these remnants of lives once lived now lay frozen in silence, like some macabre tableau.",石畳の隙間には血の染みた靴、折れた槍にかけられた前掛け、焼け焦げた廃墟に残された毛糸の帽子……今まで誰かが使っていた物が、一枚の絵のようにその場に閉じ込められ、音もなく鎮座している。,"Окровавленные вышитые туфли, застрявшие между каменными кирпичами, женский нагрудник, висящий на сломанном копье, обожжённая войлочная шапка среди руин - все эти некогда использовавшиеся людьми вещи ныне словно застыли внутри картины, посреди полной тишины.",
,,,,,,,,,,默认72,,,,我愣愣地驻足，看着这座死城。,我愣愣地駐足，看著這座死城。,"I stood transfixed, gazing upon this city of the dead.",呆然と立ち止まり、この死の町を見渡す。,"Я стоял как завороженный, взирая на мёртвый город.",
,,,,,,,,,,默认73,,,,一切都静默着，仿佛被死亡噎住了喉咙。,一切都靜默著，彷彿被死亡噎住了喉嚨。,"All was silent, as though death had strangled every last voice.",死を喉に詰まらせたかのように、何もかもが静かだった。,"Всё пребывало в молчании, будто сжатое за горло самой смертью, лишённое возможности дышать.",
,,,,,,,,,,默认74,,,,这时我才知道，扬州城那哀鸿遍野，也算不得最可怕的地狱。,這時我才知道，揚州城那哀鴻遍野，也算不得最可怕的地獄。,Only then did I understand: even Yangzhou's sea of weeping swans paled before this most terrible hell.,揚州で響いていた悲鳴も最も恐ろしい地獄ではなかったと、この時ようやく知った。,"Только тут я осознал, что Янчжоу, где люди были, словно стая плачущих неприкаянных лебедей, пожалуй, не был самым страшным из адов.",
,,,,,,,,,,默认75,,,,最可怕的地狱，怕不是这完全被掐灭了声音的武昌城。,最可怕的地獄，怕不是這完全被掐滅了聲音的武昌城。,"The most terrifying hell is perhaps this Wuchang City, utterly silenced.",最も恐ろしい地獄とは、声という声がすべて潰された武昌のことを言うのだ。,"Самым страшным адом как раз был этот самый город Учан, полностью лишённый любого звука.",
,,,,,,,,,,默认76,,,,……,……,...,……,...,
,,,,,,,,,,默认77,,,,武昌城被屠了，不知是被谁屠的。,武昌城被屠了，不知是被誰屠的。,Wuchang City was massacred—no one knows by whom.,武昌の町は皆殺しにされていた。誰がやったのかはわからない。,Кто устроил в Учане резню - было неясно.,
,,,,,,,,,,默认78,,,,我渴望知道这个答案，却在城里找不到一个人为我诉说。,我渴望知道這個答案，卻在城裡找不到一個人為我訴說。,"I yearn to know the answer, yet cannot find a single soul in the city to tell me.",答えを知りたいものの、訊く相手がここには誰もいない。,"Я жаждал найти ответ на этот вопрос - но в городе не было никого, кто бы мне это объяснил.",
,,,,,,,,,,默认79,,,,……,……,...,……,...,
,FadeOut,black,,,,,1,,,,,,,,,,,
,BgEvent,寻闯3,,,,,0,,,,,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,,,,,,,,,默认80,,,,两日后，我继续往西行，终于见到了人烟。,兩日後，我繼續往西行，終於見到了人煙。,"Two days later, I journeyed westward and finally encountered signs of life.",二日後。ひたすら西に進み続けると、ようやく人の気配があった。,После ещё двух дней пути на запад я наконец-то заприметил следы жизни людей.,
,,,,,,,,,,默认81,,,,我到了一个村子，这村子里有几个从武昌城逃难而来的幸存者。,我到了一個村子，這村子裡有幾個從武昌城逃難而來的倖存者。,I arrived at a village where several survivors from Wuchang City had taken refuge.,とある村に私は辿り着いた。この村には武昌から逃れてきた生存者たちが何人かいた。,"Я добрался до деревни, где оказалось несколько сбежавших из Учана выживших.",
,,,,,,,,,,默认82,,,,我从他们手中买了一些充饥的干粮，又向他们询问了武昌城的事，并打听闯军的动向。,我從他們手中買了一些充飢的乾糧，又向他們詢問了武昌城的事，並打聽闖軍的動向。,"I bought dried rations from them, inquired about Wuchang’s fate, and asked after the Dashing Army’s movements.",彼らから飢えをしのげるだけの干し米を買うと、武昌の件と闖軍の動向を訊ねてみた。,"Купив сухих лепёшек, чтобы утолить голод, я расспросил у них о судьбе Учана и о том, куда мог направиться Король, Идущий Напролом.",
,,,,,,,,,,默认83,,,,他们说，武昌城是被左将军的兵屠的。,他們說，武昌城是被左將軍的兵屠的。,They said Wuchang City had been massacred by General Zuo’s troops.,彼ら曰く、武昌の町は左将軍の兵によってやられたそうだ。,"Они рассказали, что резню в городе учинили солдаты генерала Цзо.",
,,,,,,,,,,默认84,,,,两年前，崇祯年间的时候，被称为“献贼”的张献忠就在武昌屠过一次城。,兩年前，崇禎年間的時候，被稱為“獻賊”的張獻忠就在武昌屠過一次城。,"Two years ago, during the Chongzhen era, Zhang Xianzhong, known as the ""Bandit King"", once massacred the city of Wuchang.",二年前、まだ暦が崇禎だった頃、「献賊」こと<ruby=ちょうけんちゅう>張献忠</ruby>が武昌で虐殺を行った。,"Два года тому назад, ещё во времена императора Чунчжэня, предводитель повстанцев Чжан Сяньчжун, известный как ""лиходей Сянь"", уже устраивал в Учане резню.",
,,,,,,,,,,默认85,,,,那次，城中人口被屠了一大半。,那次，城中人口被屠了一大半。,"On that occasion, over half the city's population was slaughtered.",その時に町の人口の半分が殺された。,Тогда в городе вырезали пол-населения.,
,,,,,,,,,,默认86,,,,在那之后，左将军来了，他倒是没有屠城，而是以此为根据地扎营，不时向民众筹集粮饷，以安顿他的左家军。,在那之後，左將軍來了，他倒是沒有屠城，而是以此為根據地紮營，不時向民眾籌集糧餉，以安頓他的左家軍。,"Afterward, General Zuo arrived. He refrained from massacring the city, instead establishing it as his base and periodically requisitioning provisions from the people to sustain his Zuo Army.",その後、左将軍がやってきた。しかし彼は虐殺などせず、その場所を拠点とし、時々民から食い物を徴収して左家軍を駐屯させた。,"Затем пришёл генерал Цзо - резню тогда он устраивать не стал, а установил в городе свой лагерь, время от времени собирая с жителей дань провизией на воинские нужды.",
,,,,,,,,,,默认87,,,,然而，不久之前，左将军却突然像是中了邪、发了疯。,然而，不久之前，左將軍卻突然像是中了邪、發了瘋。,"Yet not long ago, General Zuo suddenly seemed possessed, as if struck by madness.",しかし少し前に、突如として左将軍が乱心した。,"Но не так давно он вдруг взбесился, словно в него вселился злой дух.",
,,,,,,,,,,默认88,,,,他指责说城中之人皆是闯逆，然后便纵容“左家军”大开杀戒。,他指責說城中之人皆是闖逆，然後便縱容“左家軍”大開殺戒。,"He denounced the city's inhabitants as rebels loyal to Chuang Wang and unleashed his ""Zuo Army"" to slaughter indiscriminately.",町の者がみな闖に与する逆賊だと彼は非難し、「左家軍」の大虐殺を許してしまった。,"Он обвинил жителей города в том, что они все пособники ""Идущего Напролом"", и позволил своим войскам убивать кого им вздумается.",
,,,,,,,,,,默认89,,,,城中男女老幼因此被几乎杀尽。,城中男女老幼因此被幾乎殺盡。,"Thus, nearly every man, woman, and child in the city was put to the sword.",街は老若男女を問わず、ほぼ皆殺しにされた。,"Женщины, мужчины, старики и дети - практически все были вырезаны начисто.",
,,,,,,,,,,默认90,,,,只有寥寥数百个人活着。,只有少數幾百個人活著。,Only a few hundred survived.,生き残ったのは、わずか数百人だけだった。,Уцелело лишь несколько сотен людей.,
,,,,,,,,,,默认91,,,,这几百个人中，有些躲在了城中绝对无法被旁人想到的藏身之处，如老鼠一般苟活了下来……有些则是趁乱从城中逃了出来，流落到附近的村庄中。,這幾百個人中，有些躲在了城中絕對無法被旁人想到的藏身之處，如老鼠一般苟活了下來……有些則是趁亂從城中逃了出來，流落到附近的村莊中。,"Among these survivors, some hid in unthinkable crevices within the city, clinging to life like rats... while others exploited the chaos to escape, scattering to nearby villages.",その数百人のうち一部は、まともな頭では想像もつかないような場所に隠れ、鼠のようにしぶとく生き残った……また一部は町の混乱に乗じて逃げ出し、付近の村に落ち延びた。,"Кто-то из этих сотен прятался в тех местах города, где бы их точно никто даже не додумался отыскать, влача жалкое существование, подобное мышам... Кто-то же, пользуясь общим хаосом, сбежал по направлению к близлежащим деревням.",
,,,,,,,,,,默认92,,,,至于闯军，他们后来确实曾到过武昌城。,至於闖軍，他們後來確實曾到過武昌城。,"As for the Dashing Army, they did later reach Wuchang City.",闖軍については、確かに武昌に来た。,"Что же касается Войск, Идущих Напролом, впоследствии они действительно приходили в Учан.",
,,,,,,,,,,默认93,,,,他们被东虏追赶，本想借此城抵御妖兵，却因城中无草无粮，只留下了尸骸、废墟与疫病——因此，闯军立刻便弃此地而去。,他們被東虜追趕，本想藉此城抵禦妖兵，卻因城中無草無糧，只留下了屍骸、廢墟與疫病——因此，闖軍立刻便棄此地而去。,"Harried by the Eastern Barbarians, they had hoped to make a stand against the demon soldiers within the city. But the place was barren of provisions and fodder, holding nothing but corpses, ruins, and plague. Therefore, the Dashing Army abandoned it without delay.",彼らは東虜に追われ、この町で食い止めるつもりだったが、町にはぺんぺん草一本生えておらず、あるのは死体と廃墟と疫病だけだった――そのため、すぐにこの地を捨てて去っていったそうだ。,"Гонимые ""восточными лу"", они изначально планировали воспользоваться этим городом для обороны от них - но из-за того, что в городе не осталось ни крошки еды, лишь трупы, руины и чума, им ничего не оставалось, кроме как покинуть это место.",
,,,,,,,,,,默认94,,,,他们指路道，闯军此刻大概在九江口，他们在湖广与江西的交界处的九宫山一带。,他們指路道，闖軍此刻大概在九江口，他們在湖廣與江西的交界處的九宮山一帶。,"They pointed the way, saying the Dashing Army was likely at Jiujiangkou, around the Jiugong Mountain area where Huguang and Jiangxi borders meet.",村の者達が道を案内し、闖軍はおそらく、今ごろ湖広と江西の境にある<ruby=きゅうきゅうさん>九宮山</ruby>一帯にある<ruby=きゅうこうこう>九江口</ruby>にいるだろうと教えてくれた。,"Как мне показали эти люди, Войска, Идущие Напролом, сейчас, скорее всего, в Цзюцзянкоу, что в районе гор Цзюгун на пересечении провинций Хугуан и Цзянси. <i>(Хугуан - провинция времён династии Мин, объединявшая современные Хубэй и Хунань)</i>",
,,,,,,,,,,默认95,,,,于是，我便调转方向，朝着九宫山行进。,於是，我便調轉方向，朝著九宮山行進。,"Thus, I turned my course and made my way toward Jiugong Mountain.",そのため私は行き先を変え、九宮山のほうに向かって歩き出した。,"Сменив направление, я отправился к горам Цзюгун.",
,,,,,,,,,,默认96,,,,这一路上，路途难行，食物难寻，我经常在路上跌倒，也经常吃了一顿便没有下顿。,這一路上，路途難行，食物難尋，我經常在路上跌倒，也經常吃了一頓便沒有下頓。,"The journey was arduous, food scarce. I often stumbled along the road, and many a meal was followed by none at all.",この道中はなかなか厳しかった。食べ物もろくに調達できず、足場も悪くよく転んだ上、食事をとったら次の食事がないこともままあった。,"Дорога выдалась тяжёлой, еды постоянно не хватало. Я нередко падал по дороге и часто, съев одну порцию еды, не знал, когда удастся поесть вторую.",
,,,,,,,,,,默认97,,,,我靠着银两购买的粮食填充着疲惫的身体，靠着对将来的幻想充实着疲劳的精神。,我靠著銀兩購買的糧食填充著疲憊的身體，靠著對將來的幻想充實著疲勞的精神。,"I sustained my weary body with grain bought by silver taels, and nourished my fatigued spirit with dreams of what was to come.",金で買った食料で疲れた体を満たし、未来への幻想で疲れた心を満たした。,"Я поддерживал своё ослабевшее тело провизией, купленной на то серебро, и питал свой утомлённый дух видениями будущего.",
,,,,,,,,,,默认98,,,,我时常想象着这些事——,我時常想像著這些事——,"Often, I would lose myself in such thoughts—",よくこんな妄想をした――,Я постоянно представлял себе такую картину:,
,,,,,,,,,,默认99,,,,或许，我会在不久后见到李闯。,或許，我會在不久後見到李闖。,"Perhaps, before long, I would meet Li Chuang.",おそらく、もうすぐ李自成に会える。,"Возможно, ещё немного, и мне удастся дойти до Ли, Идущего Напролом.",
,,,,,,,,,,默认100,,,,我会拿出良叔的令牌，他大喜过望，立刻会认可我，继而便安排我在他的身边作了个幕僚。,我會拿出良叔的令牌，他大喜過望，立刻會認可我，繼而便安排我在他的身邊作了個幕僚。,"I will present Uncle Liang's token, and he will be overjoyed, immediately recognizing me and arranging for me to serve as an advisor by his side.",良からもらった令牌を取り出すと、彼は大喜びで私のことを認めてくれる。そしてそのまま幕僚として彼の側近に置いてくれるのだ。,"Я достану верительную дощечку от дядюшки Ляна, тот будет вне себя от радости и сразу же примет меня к себе, сделав своим приближённым советником.",
,,,,,,,,,,默认101,,,,我会为他出谋划策，同时在这一路上时而动笔，去写属于我的那本“书”。,我會為他出謀劃策，同時在這一路上時而動筆，去寫屬於我的那本“書”。,"I will devise strategies for him, while occasionally putting pen to paper along the way to write my own ""book"".",私は彼のために戦略を練りながら、道中筆を執り、私の「本」を書く。,"Я буду разрабатывать для него стратегии, а также по пути буду время от времени браться за перо, дабы написать свою собственную ""книгу"".",
,,,,,,,,,,默认102,,,,我所经历的事——与李闯一同南征北战时经历的事，会在多年后成为红儿翠儿影子戏中演的桥段，被人反复传唱……,我所經歷的事——與李闖一同南征北戰時經歷的事，會在多年後成為紅兒翠兒影子戲中演的橋段，被人反覆傳唱……,"The events I experience—those I endure while campaigning south and north with Li Chuang—will, years later, become the tales performed in Hong'er and Cui'er's shadow plays, sung and retold by many...",私の経験――李自成と共に北へ南へと戦いに赴いたことは、何年も経ってから紅児と翠児の影絵芝居の演目になり、人々に繰り返し語り継がれることになるだろう……,"События, через которые я пройду - те многочисленные сражения, в которых я поучаствую вместе с Ли, Идущим Напролом, - спустя много лет станут сценами в теневых спектаклях, что ставят Хун'эр и Цуй'эр, эти сцены будут петь и пересказывать снова и снова...",
,,,,,,,,,,默认103,,,,我所写的那本书——那本我答应雁儿姐所写的书，会在多年后成为王生或林翩翩某日读到的名作，被人反复翻阅……,我所寫的那本書——那本我答應雁兒姐所寫的書，會在多年後成為王生或林翩翩某日讀到的名作，被人反覆翻閱……,"The book I write—the one I promised <ruby=Swan Goose>Sister Yan</ruby> I would write—will, years later, become a celebrated work read by Scholar Wang or Lin Pianpian, pored over time and again...",私が書いた本――雁姉と約束した例の本は、何年も経ってから王書生や林翩翩も目にする名作となり、人々に読み継がれることになるだろう……,"Книга, которую я напишу - та, что я пообещал написать сестричке Лебёдушке - спустя много лет, став известным произведением, однажды будет прочитана учёным Ваном или Линь Пяньпянь, её будут читать и перечитывать...",
,,,,,,,,,,默认104,,,,我一直想象着这些事，将这些想象化作信念，一步步、一步步地前行着。,我一直想像著這些事，將這些想像化作信念，一步步、一步步地前行著。,"I have always envisioned these things, transforming these visions into convictions, advancing step by step, stride by stride.",ずっとそんな妄想を続け、妄想を信念に変えて、一歩また一歩と前進した。,"Постоянно представляя себе всё это, я превращал эти фантазии в убеждения и шаг за шагом двигался вперёд.",
,,,,,,,,,,默认105,,,,……,……,...,……,...,
,BgEvent,寻闯4,,,,,1,,,,,,,
,,,,,,,,,,默认106,,,,又过了些时日，临近五月末，我终于赶至了九宫山附近。,又過了些時日，臨近五月末，我終於趕至了九宮山附近。,"After some time had passed, nearing the end of the fifth month, I finally arrived near Jiugong Mountain.",そこからまた数日が過ぎ、五月も末に近付いた頃、ようやく九宮山に到着した。,"Прошло ещё какое-то время, приближался конец пятого месяца - и я наконец оказался неподалёку от гор Цзюгун.",
,,,,,,,,,,默认107,,,,我到九宫山时，天色阴沉，细雨如织，周围还起了雾，将九宫山笼罩在一片朦胧之中。,我到九宮山時，天色陰沉，細雨如織，周圍還起了霧，將九宮山籠罩在一片朦朧之中。,"When I reached Jiugong Mountain, the sky was overcast, a fine drizzle wove through the air, and a mist had risen, shrouding the mountain in a veil of haze.",私が着くと、天気はどんよりとしており、しとしとと小雨が降っていた。周囲には霧が立ち込め、九宮山全体をぼんやりと包み込んでいる。,"Когда я прибыл сюда, небо было затянуто тучами, моросил плотный дождь, вокруг поднимался туман, окутывавший горы туманной пеленой.",
,Se,踩泥,,,,,,,,,,,,
,,,,,,,,,,默认108,,,,——嗒——嗒。,——嗒——嗒。,—Tap—tap.,――ザッ――ザッ,"*Топ.*, *топ.*",
,,,,,,,,,,默认109,,,,我佝偻着背，深一脚浅一脚地踩在灌着泥浆的山道上，突然闻到湿润的空气中夹杂着一股若有若无的血腥气。,我佝僂著背，深一腳淺一腳地踩在灌著泥漿的山道上，突然聞到濕潤的空氣中夾雜著一股若有若無的血腥氣。,"Hunched over, I trudged through the muddy mountain path, my steps uneven, when suddenly I caught a faint whiff of blood lingering in the damp air.",背中を曲げ、でこぼこでぬかるんだ山道を必死に進んだ。するとふと、湿った空気に仄かに血の臭いが混じっていることに気が付いた。,"Сгорбившись, я с трудом пробирался по размытой горной тропе, мои ноги то и дело погружались в грязь. Вдруг, среди влажного воздуха, я уловил слабый, почти неуловимый запах крови.",
,,,,,,,,,,默认110,,,,奇怪？,奇怪？,Strange?,……妙だな。,Странно...,
,,,,,,,,,,默认111,,,,九宫山附近为何会有血腥气？,九宮山附近為何會有血腥氣？,Why is there the scent of blood near Jiugong Mountain?,なぜ九宮山で血の臭いが？,Откуда в окрестностях гор Цзюгун взяться такому запаху?,
,,,,,,,,,,默认112,,,,我疑惑地走向前，行至某处，周围陡然喧哗了起来。,我疑惑地走向前，行至某處，周圍陡然喧譁了起來。,"Puzzled, I stepped forward until, at a certain point, the surroundings suddenly erupted in clamor.",不思議に思いながらそれでも前進していると、にわかに周囲が騒がしくなった。,В недоумении я пробирался вперёд - и вдруг в какой-то момент вокруг стало шумно.,
,,,,,,,,,,默认113,,,,我本以为是军队经过，本想着找个地方躲避，不料那些穿过雾气撞向我的——竟然是大量的难民。,我本以為是軍隊經過，本想著找個地方躲避，不料那些穿過霧氣撞向我的——竟然是大量的難民。,"I had assumed it was the army passing through and thought to find shelter, but what emerged from the mist and collided with me—were hordes of refugees.",てっきり軍隊が通っていくと思い、どこかに隠れるつもりだった。しかし霧の向こうから現れたのは――大量の難民だった。,"Думая, что это ступает военный отряд, я хотел было отыскать, где спрятаться - но оказалось, что из тумана ко мне устремляется целая толпа беженцев.",
,BgEvent,寻闯6,,,,,1,,,,,,,
