#SHEET_NAME,记-第十九回三
,,,,,,,,,,默认253,,苏怜烟/补_苏怜烟_06,,“抄至此处，方觉你好久没来了……难道是那景姨从中作梗，说我不想见你。”,“抄至此處，方覺你好久沒來了……難道是那景姨從中作梗，說我不想見你。”,"""Only upon reaching this part did I notice your long absence... Could Aunt Jing have meddled, claiming I refused to see you"".",「ここまで書き写して、久しくあなたが来ていないことを思い出した……もしかしたら、景ばあが会わせないように邪魔をしてるのかしら」,"""Дошла до этого места и подумала, что ты уже давно ко мне не приходил... Неужели это тётушка Цзин строит козни и говорит, что я якобы не хочу видеться с тобой?""",
,,,,,,,,,,默认254,,苏怜烟/补_苏怜烟_07,,“我想见你。”,“我想見你。”,"""I miss you"".",「会いたい」,"""Я хочу тебя увидеть.""",
,,,,,,,,,,默认255,,苏怜烟/补_苏怜烟_08,,“愈写愈难，怕是抄不完此书了。”,“愈寫愈難，怕是抄不完此書了。”,"""The further I write, the harder it becomes. I fear I’ll never finish transcribing this book"".",「だんだん書くのがつらくなってきた。もしかしたら、最後まで書き写せないかも」,"""Писать всё тяжелее и тяжелее - боюсь, мне так и не выйдет довершить эту книгу до конца.""",
,AutoSave,,,,,,,,,,,,,
,,,,,,,,,,默认257,,,,她的字迹，越是写到后面便越是淡，也越是歪斜。,她的字跡，越是寫到後面便越是淡，也越是歪斜。,Her handwriting grew fainter and more erratic with each line.,彼女の筆跡が、後ろになるにつれて弱々しく、また歪んでいった。,"Чем дальше она писала, тем слабее и искривлённее становился её почерк.",
,,,,,,,,,,默认258,,,,等到最后那章时，那原本工整娟秀的字体不在了，每一笔每一画都透露出她握笔的不易。,等到最後那章時，那原本工整娟秀的字體不在了，每一筆每一畫都透露出她握筆的不易。,"By the final chapter, her once neat and elegant handwriting had vanished, each stroke betraying the struggle of her grip.",最後の回に差し掛かると、元の整然としたあの美しい字はもはやなく、一筆一画から筆を持つことすら容易ではないことが見て取れた。,"К последней главе от былого изящества не осталось и следа - в каждой черте иероглифа чувствовалось, как тяжело ей было держать кисть.",
,,方知宥,,,,,,,,默认259,,,,[……],[……],"""...""",「……」,"""...""",
,,,,,,,,,,默认260,,,,我合上了书，不忍再去看里面的文字。,我合上了書，不忍再去看裡面的文字。,"I shut the book, unable to endure the words within any longer.",そっと本を閉じる。これ以上彼女の字を見るのがつらかった。,"Не в силах смотреть дальше, я захлопнул книгу.",
,,,,,,,,,,默认261,,,,这时，我忽然回想起了她当年所说的一句话——,這時，我忽然回想起了她當年所說的一句話——,"Then, I suddenly remembered something she'd once told me—",その時、ふと彼女の言葉を思い出す――,В этот момент мне вдруг вспомнились некогда сказанные ею слова:,
,,,,,,,,,,默认262,,,,……,……,...,……,...,
,CharacterOff,,,,,,2,,,,,,,,,,,
,HideMessageWindow,,,,,,,,,,,,,,,,,
,CaptureImage,截图,SpriteCamera,背景截图,,,,,,,,,,,,,,
,Bg,序章6,,,,,,,,,,,,,,,,
,RuleFadeOut,截图,Ink,,Linear,,2,,PageWait,,,,,,,,,
,Wait,,,,,,1,,,,,,,,,,,
,ShowMessageWindow,,,,,,,,,,,,,,,,,
,,,,,,,,,,默认263,,苏怜烟/02_苏怜烟_21,6,[倘若有朝一日，你书写成，名动四方，我便赠你一物。],[倘若有朝一日，你書寫成，名動四方，我便贈你一物。],"""Should you one day finish that book and achieve fame, I shall bestow a gift upon you.""",「もしも本を書き上げて有名になれたら、私から贈り物をあげるわ」,"""Если когда-нибудь напишешь свою книгу и прославишься, то я тебе подарю кое-что.""",
,,,,,,,,,,默认264,,,,她浅笑，侧身回眸望向我说着。,她淺笑，側身回眸望向我說著。,"With a faint smile, she turned her head to look back at me as she spoke.",彼女は微笑むと、振り返って私を見てそう言った。,"Сказала она с лёгкой улыбкой, повернувшись ко мне боком.",
,,,,,,,,,,默认265,,,,那是她与我的约定。,那是她與我的約定。,That was our promise.,彼女と私の約束だ。,Таков был наш с ней уговор.,
,,,,,,,,,,默认266,,,,她一直记得。,她一直記得。,She never forgot it.,ずっと覚えていたんだ。,Она всегда о нём помнила.,
,,,,,,,,,,默认267,,,,时至今日，我并未写完那《狮驼国》，却偶然找到了她藏起来的——早已为我备好的礼物。,時至今日，我並未寫完那《獅駝國》，卻偶然找到了她藏起來的——早已為我備好的禮物。,"To this day, I never finished ""Lion Camel Kingdom"", yet I discovered the gift she'd hidden—waiting for me all along.",今日に至るまで私はまだ『獅駝国』を書き終えていないが、偶然にも彼女が隠しておいた――彼女が用意していた私宛ての贈り物を見つけてしまった。,"Вот только я так и не дописал своё ""Королевство Льва и Верблюда"" - но, тем не менее, случайно наткнулся на этот припрятанный ею для меня подарок.",
,,,,,,,,,,默认268,,,,她知道我平生最大的爱好便是收藏各种藏书。,她知道我平生最大的愛好便是收藏各種藏書。,She knew my greatest passion in life was collecting books.,私の人生の最大の趣味が様々な蔵書の蒐集であると、彼女は知っていた。,"Она знала, что моим самым большим увлечением в жизни было коллекционирование книг.",
,,,,,,,,,,默认269,,,,我曾对她说过，《西游记》是我最喜欢的一本书。,我曾對她說過，《西遊記》是我最喜歡的一本書。,"I once told her ""Journey to the West"" was my favorite book.",『西遊記』が私の最も好きな本であることを、彼女に話したことがある。,"И я как-то говорил ей, что ""Путешествие на Запад"" - моя самая любимая книга.",
,,,,,,,,,,默认270,,,,而她送我的礼物，便是她亲手抄写的《西游记》。,而她送我的禮物，便是她親手抄寫的《西遊記》。,"Her gift to me was a handwritten copy of ""Journey to the West"".",そして彼女からの贈り物は、自ら書き写した『西遊記』の写本だった。,"И вот она сделала мне подарок - переписанное собственной рукой ""Путешествие на Запад"".",
,,,,,,,,,,默认271,,,,这确实是我最喜欢的礼物。,這確實是我最喜歡的禮物。,This was truly my most cherished gift.,間違いなく私が最も気に入る贈り物だ。,Такой подарок действительно был мне больше всего по душе.,
,,,,,,,,,,默认272,,,,只可惜因她病体难支，最终只抄了五十四回。,只可惜因她病體難支，最終只抄了五十四回。,"Sadly, due to her failing health, she only completed up to Chapter 54.",しかし残念ながら病に侵されていたせいで、五十四回までしか写すことができなかった。,"Жаль только, что из-за болезни она успела переписать лишь пятьдесят четыре главы.",
,,,,,,,,,,默认273,,,,只可惜我无法当面对她道谢，告诉她我很喜欢这个礼物……,只可惜我無法當面對她道謝，告訴她我很喜歡這個禮物……,"Sadly, I never got to thank her in person or tell her how much I loved this gift...",残念ながら彼女に直接礼を言って、この贈り物が気に入ったことを伝えられなかった……,"Жаль только, что мне так и не удалось лично поблагодарить её за этот подарок, сказать, как он мне нравится...",
,,,,,,,,,,默认274,,,,只可惜……,只可惜……,Such a shame...,残念ながら……,Жаль...,
,,,,,,,,,,默认275,,,,……,……,...,……,...,
,,方恒,<Off>,,,,,,,默认276,,方恒/35-2_方恒_17,,[喂！大哥，你眼睛怎么红了？是不是快哭了？],[喂！大哥，你眼睛怎麼紅了？是不是快哭了？],"""Hey! Eldest Brother, why are your eyes red? Are you about to cry?""",「あっ！お兄ちゃん、目の周りが赤いよ？泣きそうなの？」,"""Эй! Братец, чего это у тебя глаза красные? Ты плачешь?""",
,CharacterOff,,,,,,2,,,,,,,,,,,
,HideMessageWindow,,,,,,,,,,,,,,,,,
,CaptureImage,截图,SpriteCamera,背景截图,,,,,,,,,,,,,,
,Bg,当铺废墟,,,,,,,,,,,,,,,,
,RuleFadeOut,截图,ReInk,,Linear,,2,,PageWait,,,,,,,,,
,Wait,,,,,,1,,,,,,,,,,,
,ShowMessageWindow,,,,,,,,,,,,,,,,,
,,,,,,,,,,默认277,,,,方恒拽了我一下，关切地询问我。,方恆拽了我一下，關切地詢問我。,"Fang Heng tugged my sleeve, asking with concern.",方恒が私の袖を引っ張り、心配そうな顔をする。,"Обеспокоенно спросил Фан Хэн, дёргая меня за рукав.",
,,方知宥,,,,,,,,默认278,,方知宥/35-2_方知宥_15,,[没啊……没有。],[沒啊……沒有。],"""No... nothing.""",「違う……そんなんじゃない」,"""Да нет... Ничего такого.""",
,,,,,,,,,,默认279,,,,我否认着，但那带着哭腔的声音却让我的说法显得牵强。,我否認著，但那帶著哭腔的聲音卻讓我的說法顯得牽強。,"I denied it, but my voice cracked with emotion, making my words sound hollow.",否定したものの、鼻声のせいでむしろ強がっているように聞こえてしまった。,"Ответил я, но мой плачущий голос делал это отрицание неубедительным.",
,,,,,,,,,,默认280,,,,我别过脸去，背对着方恒，小心翼翼地将那本手抄的《西游记》重新放入了小木盒中。,我別過臉去，背對著方恆，小心翼翼地將那本手抄的《西遊記》重新放入了小木盒中。,"Turning away from Fang Heng, I carefully returned the handwritten copy of ""Journey to the West"" to its small wooden box.",私は顔を背け、方恒に背を向けるとそっと『西遊記』の写本を木箱の中に戻した。,"Я повернулся к Фан Хэну спиной и осторожно положил рукопись ""Путешествия на Запад"" обратно в шкатулку.",
,,方恒,通常,,,,,,,默认281,,方恒/35-2_方恒_18,,[你找到想要的东西了？],[你找到想要的東西了？],"""Did you find what you wanted?""",「探し物は見つかった？」,"""Нашёл то, что искал?""",
,,方知宥,,,,,,,,默认282,,方知宥/35-2_方知宥_16,,[找到了。］,[找到了。］,"""I found it.""",「ああ、見つかった」,"""Ага.""",
,,方恒,,,,,,,,默认283,,方恒/35-2_方恒_19,,[那你带走吧，就当救了我一命的谢礼。],[那你帶走吧，就當救了我一命的謝禮。],"""Then take it, as repayment for saving my life.""",「持って行っていいよ。僕を助けてくれたお礼」,"""Тогда забирай - считай это тебе в подарок за моё спасение.""",
,,方知宥,,,,,,,,默认284,,方知宥/35-2_方知宥_17,,[多谢……多谢。］,[多謝……多謝。］,"""Thank you... I'm grateful.""",「ありがとう……ありがとう……」,"""Спасибо тебе... Большое спасибо.""",
,CharacterOff,,,,,,0.3,,,,,,,
,,,,,,,,,,默认285,,,,……,……,...,……,...,
,,,,,,,,,,默认286,,,,谢过方恒后，我从那些珍贵的当品中，取走了雁儿姐留给我的这一份。,謝過方恆後，我從那些珍貴的當品中，取走了雁兒姐留給我的這一份。,"After expressing my thanks to Fang Heng, I claimed from the pawned treasures this one item - the keepsake <ruby=Swan Goose>Sister Yan</ruby> had left me.",方恒に礼を言い、貴重な質入れ品の中から、雁姉が私に遺したものだけを取り出した。,"Поблагодарив Фан Хэна, я забрал из груды ценных закладных вещей ту, что оставила сестричка Лебёдушка.",
,,,,,,,,,,默认287,,,,这之后，我帮他重新埋好了其余的当品，再而与他辞别，独行于东关街上。,這之後，我幫他重新埋好了其餘的當品，再而與他辭別，獨行於東關街上。,"After helping him rebury the remaining valuables, I took my leave and walked alone down Dongguan Street.",その後、他の質入れ品は再び埋め、彼に別れを告げると一人で東関街を歩いた。,"После этого я помог ему заново закопать остальное, а затем, распрощавшись с ним, пошёл один по улице Восточной заставы.",
,,,,,,,,,,默认288,,,,我徘徊在这正被慢慢重建着的城中，嗅着那逐渐淡掉的血腥味，听着那逐渐沉寂的人声，想着关于雁儿姐的一切。,我徘徊在這正被慢慢重建著的城中，嗅著那逐漸淡掉的血腥味，聽著那逐漸沉寂的人聲，想著關於雁兒姐的一切。,"I wandered through this slowly rebuilding city, breathing in the fading scent of blood, listening to the voices around me grow quieter, thinking of all that concerned <ruby=Swan Goose>Sister Yan</ruby>.",ゆっくりと復興されつつある町をうろついた。徐々に薄れゆく血の臭いを嗅ぎ、次第に静まってゆく人の声を聞きながら、雁姉に想いを馳せた。,"Я бродил по этому мало-помалу заново отстраиваемому городу, чувствуя всё более рассеивающийся запах крови, слыша всё более затихающие людские голоса, размышляя обо всём, что было связано с сестричкой Лебёдушкой.",
,,,,,,,,,,默认289,,,,有十年前的，有四年前的，有三年前。,有十年前的，有四年前的，有三年前。,"Some from ten years ago, some from four, some from three.",十年前の、四年前の、三年前の。,"О том, что было десять лет назад, четыре года, три года.",
,,,,,,,,,,默认290,,,,也有不久前的。,也有不久前的。,And some from not long ago.,ほんの少し前の。,"И о том, что было совсем недавно.",
,,,,,,,,,,默认291,,,,……,……,...,……,...,
,FadeOut,black,,,,,1,,,,,,,,,,,
,Bg,二十四桥记偏,,,,,,,,,,,,
,Wait,,,,,,2,,,,,,,
,FadeIn,black,,,,,1,,,,,,,,,,,
,,,,,,,,,,默认292,,,,不知不觉间。,不知不覺間。,Before I knew it.,気付けば。,Незаметно для самого себя.,
,,,,,,,,,,默认293,,,,我竟然又走回了二十四桥。,我竟然又走回了二十四橋。,I found myself back at the Twenty-Four Bridges.,再び二十四橋に来ていた。,Я снова вернулся к Двадцать четвёртому мосту.,
,,,,,,,,,,默认294,,,,这里因为刚下了雨，一切都是湿漉漉的，也没什么人在附近。,這裡因為剛下了雨，一切都是濕漉漉的，也沒什麼人在附近。,"It had just rained here, leaving everything damp and the area nearly deserted.",先ほどまで雨が降っていたせいで、あたりはじっとり濡れており、近くには誰もいなかった。,"После недавнего дождя здесь всё было мокрым, и поблизости никого не было.",
,,,,,,,,,,默认295,,,,我立于二十四桥的桥心中央，紧握那本书，深吸了一口气——,我立於二十四橋的橋心中央，緊握那本書，深吸了一口氣——,"Standing at the heart of the Twenty-Four Bridges, I clutched the book tightly and drew a deep breath—",私は二十四橋の中心に立ち、本をぎゅっと握りしめ、深く息を吸い込んだ――,"Стоя в центре моста, я сжал книгу в руках и сделал глубокий вдох...",
,,,,,,,,,,默认296,,,,然后将之掀开——,然後將之掀開——,Then lifted it open—,そして、それを開く――,После чего распахнул её:,
,,,,,,,,,,默认297,,,,我读到了她留在扉页上的字，也是写给此书的“序”。,我讀到了她留在扉頁上的字，也是寫給此書的“序”。,"I read the words she had left on the title page—they also served as this book's ""preface"".",表題紙に書き記された言葉を読む。それはこの本の「序」でもあった。,"Я прочёл слова, которые она оставила на титульном листе - её ""предисловие"" к этой книге.",
,,,,,,,,,,默认298,,,,我静默地看着，将她曾写下的每一个字都刻入心底。,我靜默地看著，將她曾寫下的每一個字都刻入心底。,"I watched silently, carving every word she'd written into my heart.",私は黙したままそれを読み、彼女が書いた一文字一文字を心に刻んでいった。,"Я молча читал его, запечатлевая в сердце каждое написанное ею слово.",
,,,,,,,,,,默认299,,,,但是，这些文字，并非是生硬死板的，并非只被囚禁于纸上。,但是，這些文字，並非是生硬死板的，並非只被囚禁於紙上。,"Yet these words weren't rigid or lifeless, nor were they imprisoned on paper.",しかしこれらの文字は、決してぎこちないものでもなければ、紙に閉じ込められたものでもなかった。,"Но слова эти не были жёсткими и безжизненными, не были пленниками этих бумажных страниц.",
,,,,,,,,,,默认300,,,,我看到它们从纸页上跃起，一个个地卷入风中，组成了一只只由文字组成的“纸雁”。,我看到它們從紙頁上躍起，一個個地捲入風中，組成了一隻隻由文字組成的“紙雁”。,"I saw them leap from the pages, swirling into the wind one by one, forming word-made ""paper geese"".",紙面から飛び立つように一つ一つの文字が風に乗り、字で出来た「紙の雁」になるのをこの目で見た。,"Я увидел, как слова взлетают со страниц, закруживаясь в потоке ветра, становясь стаями ""бумажных лебедей"".",
,,,,,,,,,,默认301,,,,纸雁扑闪着翅膀，成群结队，上下翻飞。,紙雁撲閃著翅膀，成群結隊，上下翻飛。,"The paper geese fluttered their wings, flying in flocks that soared and dipped.",紙の雁が羽ばたきながら、群れをなして上下に飛び交う。,"Стаи бумажных лебедей махали крыльями, кружась в воздухе.",
,,,,,,,,,,默认302,,,,最终它们一排排地抚过河面，捎来一阵熟悉的香气——,最終它們一排排地撫過河面，捎來一陣熟悉的香氣——,"At last, they skimmed the river's surface in rows, bearing a familiar fragrance—",そして列をなして川面を撫でたかと思うと、懐かしい香りを運んできた――,"Наконец, они пролетели рядами над поверхностью реки, принеся с собой знакомый аромат:",
,,,,,,,,,,默认303,,苏怜烟/35-2_苏怜烟_01,,[知宥，可喜欢我这个礼物？］,[知宥，可喜歡我這個禮物？］,"""Zhiyou, do you like this gift I gave you?""",「知宥、私からの贈り物は気に入ってくれた？」,"""Чжию, ну и как тебе мой подарок?""",
,,,,,,,,,,默认304,,,,突然，我听到了她的声音。,突然，我聽到了她的聲音。,"Suddenly, I heard her voice.",ふと、彼女の声が聞こえた。,Вдруг донёсся до меня её голос.,
,Se,风吹树叶,,,,,,,,,,,,
,Wait,,,,,,0.3,,,,,,,
,Shake,Graphics,,x=100 y=60 time=0.4,,,,,PageWait,,,,,,,,,
,,方知宥,,,,,,,,默认305,,,,[！],[！],"""!""",「！」,"""!""",
,,,,,,,,,,默认306,,,,我蓦然回首，她正在对面桥心处。,我驀然回首，她正在對面橋心處。,I turned abruptly—there she stood at the heart of the opposite bridge.,ぐるりと振り返ると、彼女が対岸の橋の真ん中に立っていた。,"Я резко обернулся - и увидел её, стоящую посреди моста напротив меня.",
,,苏怜烟,,,,,1.5,,,默认307,,,,[……］,[……］,"""...""",「……」,"""...""",
,,,,,,,,,,默认308,,,,她款步而来，穿着紫白色的长裙，发间步摇轻晃。,她款步而來，穿著紫白色的長裙，髮間步搖輕晃。,"She approached with measured steps, clad in a lavender-and-white gown, the hairpin swaying lightly in her hair.",優雅に歩いてくる彼女。紫陽花色の裳を穿き、ゆらりと髪飾りが揺れた。,"Она плавно подошла ко мне в своём фиолетовом с белым платье, подвески в её волосах легонько колыхались.",
,,,,,,,,,,默认309,,,,这风华绝代的模样，隔了一层雨后的薄雾，更显得如梦似幻。,這風華絕代的模樣，隔了一層雨後的薄霧，更顯得如夢似幻。,"Her breathtaking beauty, softened by the rain's lingering mist, seemed almost ethereal.",絶世の美女の姿が、雨上がりの薄霧の向こうで、夢幻のごとく浮かび上がる。,"Её неповторимая красота сквозь лёгкий туман после дождя казалась ещё более призрачной, словно из сновидения.",
,,,,,,,,,,默认310,,,,是雁儿姐。,是雁兒姐。,It was <ruby=Swan Goose>Sister Yan</ruby>.,雁姉……,Сестричка Лебёдушка.,
,,,,,,,,,,默认311,,,,这次的她，不再是“小雁儿”了，而是她长大后的模样。,這次的她，不再是“小雁兒”了，而是她長大後的模樣。,"This time, she wasn't ""Little Yan"" anymore, but the woman she'd become.",今回の彼女は、「小雁」ではなく、大人になった後の姿だった。,"Она больше не была той ""маленькой"" Лебёдушкой - сейчас она была в своём взрослом обличье.",
,,,,,,,,,,默认312,,,,她浅笑着，静静地望着我，眼波流转。,她淺笑著，靜靜地望著我，眼波流轉。,"With a faint smile, she watched me quietly, her eyes glimmering.",彼女が顔をほころばせ、静かに私に目配せをした。,"Она тихо глядела на меня с лёгкой улыбкой, в её глазах играли огоньки.",
,,方知宥,,,,,,,,默认313,,方知宥/35-2_方知宥_18,,[喜欢。],[喜歡。],"""I love it.""",「気に入ったとも」,"""Очень нравится.""",
,,,,,,,,,,默认314,,,,我微微一笑，回答了她刚才的问题。,我微微一笑，回答了她剛才的問題。,I smiled faintly and answered her earlier question.,私も微笑み、彼女の問いに答えた。,"Улыбаясь, ответил я на её вопрос.",
,,苏怜烟,说话,,,,,,,默认315,,苏怜烟/35-2_苏怜烟_02,,[咦？我忽然这样出现，你竟没有被吓到？],[咦？我忽然這樣出現，你竟沒有被嚇到？],"""Eh? You didn't get startled when I suddenly appeared like this?""",「あれ？いきなり現れたのに、あまり驚かないのね」,"""М-м-м? Тебя что, не испугало моё внезапное появление?""",
,,,,,,,,,,默认316,,,,她以团扇掩唇，惊讶一笑。,她以團扇掩唇，驚訝一笑。,"She covered her lips with a round fan, laughing in surprise.",団扇で口元を隠しながら、意外そうにする彼女。,Она прикрыла губы веером в удивлённой улыбке.,
,,方知宥,,,,,,,,默认317,,方知宥/35-2_方知宥_19,,[我不会被吓到的，我见过小时候的你许多次了，早就习惯你每次突然出现了。],[我不會被嚇到的，我見過小時候的你許多次了，早就習慣你每次突然出現了。],"""I wouldn't be startled. I’ve seen you as a kid many times—I've long grown used to your sudden appearances.""",「驚くものか。子供のころから何度も君を見てきたんだ。いきなり現れるなんていつものことさ」,"""Конечно, нет - я же уже видел тебя в детском обличье много раз и давно уже привык, что ты можешь появиться внезапно.""",
,,,,,,,,,,默认318,,,,我笑了笑。,我笑了笑。,I smirked.,ふっと笑う。,Рассмеялся я.,
,,苏怜烟,通常,,,,,,,默认319,,苏怜烟/35-2_苏怜烟_03,,[那你觉得……此时此刻的我——是滞留人间的鬼魂，还是因你的执念所生的幻觉？],[那你覺得……此時此刻的我——是滯留人間的鬼魂，還是因你的執念所生的幻覺？],"""Then tell me... do you think the me before you now—is a ghost lingering in this world, or an illusion born from your longing?""",「それじゃ……今の私は――現世に残った霊魂か、それともあなたの執着が生んだ幻、どっちだと思う？」,"""Тогда что ты думаешь... Сейчас я - это задержавшаяся в людском мире душа, или же иллюзия, порождённая твоей одержимостью прошлым?""",
,,,,,,,,,,默认320,,,,她笑着问。,她笑著問。,She asked with a smile.,彼女がそう私に訊く。,С улыбкой задала она вопрос.,
,,方知宥,,,,,,,,默认321,,方知宥/35-2_方知宥_20,,[我更希望你是鬼魂，不过……倘若真是幻觉，我也欣然接受了。],[我更希望你是鬼魂，不過……倘若真是幻覺，我也欣然接受了。],"""I'd rather you were a ghost, but... if you're truly an illusion, I'd gladly accept that too.""",「霊魂であると思いたい。だが……幻覚であったとしても、私は潔くそれを受け入れるつもりだ」,"""Хотелось бы, конечно, верить, что ты - её душа, однако... Даже если ты и просто иллюзия, я всё равно готов это принять.""",
,,苏怜烟,温柔,,,,,,,默认322,,,,[……],[……],"""...""",「……」,"""...""",
,,方知宥,,,,,,,,默认323,,方知宥/35-2_方知宥_21,,[文字能封存传递笔者的所思所想，跨越岁月，传递给他者……此刻的雁儿姐，是我因读了你的序言所诞生的——所以，哪怕你真是幻觉，也并非是我的一厢情愿——这便足够了。],[文字能封存傳遞筆者的所思所想，跨越歲月，傳遞給他者……此刻的雁兒姐，是我因讀了你的序言所誕生的——所以，哪怕你真是幻覺，也並非是我的一廂情願——這便足夠了。],"""Words can preserve and convey the writer's thoughts across time to reach others... This version of <ruby=Swan Goose>Sister Yan</ruby> was born from reading your preface—so even if you're just an illusion, it's not merely my wishful thinking—that's enough.""",「文字は筆者の想いを閉じ込め、時を跨いで他者に伝えることができる……今の雁姉は、君の書いた序文を私が読んだから生まれた存在だ――だから君が幻であろうと、私の思い込みなどではない――それだけで十分なんだ」,"<size=27>""Слова на бумаге способны запечатлеть мысли и чувства автора и донести их до прочих людей сквозь время… Ныне ты, сестричка Лебёдушка, появилась от прочтения мною твоего предисловия - так что, даже если ты и иллюзия, это всё равно не будет исключительно порождением моего больного воображения. А большего мне и не надо.""</size>",
,,,,,,,,,,默认324,,,,我豁达一笑，早就比当初看开了许多。,我豁達一笑，早就比當初看開了許多。,"I smiled with an open mind, having become much more philosophical than I was back then.",私は気楽に笑って、すでに昔よりずっと物事に目を向けるようになった。,"Я с мудростью улыбнулся, уже давно смотрю на вещи иначе.",
,Sprite,黑,,特效前,,,0.5,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0 time=0,,,,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0.4 time=0,,,,,NoWait,,,,,,,,,
,Wait,,,,,,0,,,,,,,,,,,
,,,,,,,,,,默认3241,,,,刚知道小雁儿是幻觉的时候，我曾因她的存在而感到痛苦。,剛知道小雁兒是幻覺的時候，我曾因她的存在而感到痛苦。,"Just now, when I learned that Little Yan was an illusion, her existence had caused me pain.",小雁児が幻覚だと知った当初、私は彼女の存在に苦しみを感じていた。,"Когда я только узнал, что Маленькая Утка — всего лишь иллюзия, я страдал из-за ее существования."
,,,,,,,,,,默认3242,,,,小雁儿无时无刻不在提醒着我：那个真实的、鲜活的、我所思念的苏怜烟已经死了。,小雁兒無時無刻不在提醒著我：那個真實的、鮮活的、我所思念的蘇憐煙已經死了。,"Little Yan reminded me incessantly: the real, the vivid Su Lianyan, the one I long for, is already dead.",小雁児は常に私にこう言い聞かせていた――あの現実的で、生き生きとしていて、私が慕っていた蘇怜煙は、もう死んでしまったのだと。,"Маленькая Утка ни на мгновение не переставала напоминать мне: та настоящая, живая Су Ляньянь, по которой я тоскую, уже мертва."
,,,,,,,,,,默认3243,,,,她的岁月永远冻结，不会再流动了……,她的歲月永遠凍結，不會再流動了……,"Her time is frozen forever, never to flow again…",彼女の歳月は永遠に凍りつき、二度と流れはしない……,Ее годы навсегда застыли и больше не будут течь…
,,,,,,,,,,默认3244,,,,可经历了这十日的求生后，我才发觉所谓的“清醒”或许本就没有意义。,可經歷了這十日的求生後，我才發覺所謂的“清醒”或許本就沒有意義。,"But after surviving these ten days, I’ve come to realize that perhaps what is called ""clarity"" never had any meaning to begin with.",しかし、この十日間の生死をさまよう日々を経て、私はようやく、いわゆる「正気」など、そもそも意味のないものなのかもしれないと気づいた。,"Но после десяти дней борьбы за выживание я понял, что так называемое «прозрение», возможно, и не имело смысла."
,,,,,,,,,,默认3245,,,,世道已然如此，众生已然如此。,世道已然如此，眾生已然如此。,The world is already like this; all beings are already like this.,世の中はすでにこうであり、生きとし生けるものはすでにこうなのだ。,"Такова уж жизнь, таковы уж люди."
,,,,,,,,,,默认3246,,,,一生如此漫长，却又如此短暂。,一生如此漫長，卻又如此短暫。,"A lifetime is so long, yet so short.",人生はこれほど長く、そしてこれほど短い。,"Жизнь такая длинная, и в то же время такая короткая."
,,,,,,,,,,默认3247,,,,多少真，多少假。,多少真，多少假。,"So much is real, so much is false.",どれほどが真実で、どれほどが偽りか。,"Сколько правды, сколько лжи."
,,,,,,,,,,默认3248,,,,何必去计较太多？,何必去計較太多？,Why bother distinguishing too much?,なぜそこまで深く考えなければならないのか？,Зачем слишком много об этом думать?
,,,,,,,,,,默认326,,,,即便此时的她是幻觉，也是因她弥留传递的真情而生的幻觉。,即便此時的她是幻覺，也是因她彌留傳遞的真情而生的幻覺。,"Even if she is an illusion now, she is an illusion born of the true feelings she left behind in her final moments.",たとえ今の彼女が幻影だとしても、それは彼女が最期の瞬間に伝えてくれた真情から生まれた幻影なのだ。,"Даже даже если она сейчас — иллюзия, то это иллюзия, рожденная искренними чувствами, которые она передала в последние минуты жизни.",
,,,,,,,,,,默认327,,,,这幻觉融入了她的思想、她的思念，是如此地真实。,這幻覺融入了她的思想、她的思念，是如此地真實。,"This illusion is imbued with her thoughts, her longing—it is so real.",この幻影には彼女の思想や想いが溶け込んでおり、あまりにもリアルだ。,"Эта иллюзия пропитана ее мыслями, ее тоской, она такая настоящая.",
,,,,,,,,,,默认328,,,,这便足矣……,這便足矣……,And that is enough…,それだけで十分なのだ……,Этого достаточно…,
,SpriteOff,黑,,,,,0.5,,NoWait,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,,,,,,,,,默认329,,,,……,,,,,
