#SHEET_NAME,记-第十九回三
,,苏怜烟,通常,,,,,,,默认330,,苏怜烟/35-2_苏怜烟_04,,[知宥，我当面为你读一遍序言吧。],[知宥，我當面為你讀一遍序言吧。],"""Zhiyou, let me read you the preface in person.""",「知宥、序文を読み聞かせてあげる」,"""Чжию, давай я прочту тебе своё предисловие.""",
,,,,,,,,,,默认331,,,,她向我走近了几步，柔声提议道。,她向我走近了幾步，柔聲提議道。,She stepped closer and softly suggested.,彼女が私に近付き、柔らかにそう言った。,"Подойдя поближе, ласково предложила мне она.",
,,方知宥,,,,,,,,默认332,,方知宥/35-2_方知宥_22,,[好。],[好。],"""Got it.""",「よろしく」,"""Давай.""",
,,,,,,,,,,默认333,,,,我点了点头，刚想把那本她手抄的《西游记》递给她，却发现那本书突然多了一本，出现在了她的手中。,我點了點頭，剛想把那本她手抄的《西遊記》遞給她，卻發現那本書突然多了一本，出現在了她的手中。,"I nodded and was about to hand her the handwritten copy of ""Journey to the West"" when I noticed another copy had suddenly appeared in her hands.",私は頷き、彼女が写した『西遊記』を渡そうとしたが、ふとそれがもう一冊増えて彼女の手にあることに気が付いた。,"Кивнул я. Я хотел было протянуть ей книгу - но обнаружил, что у неё в руках вдруг появилась своя копия.",
,,苏怜烟,温柔,,,,,,,默认334,,,,[……],[……],"""...""",「……」,"""...""",
,,,,,,,,,,默认335,,,,她笑着向我眨了眨眼睛，然后垂下眼眸，捧起她送给我的那本书，翻至序言那一页，轻声读起来——,她笑著向我眨了眨眼睛，然後垂下眼眸，捧起她送給我的那本書，翻至序言那一頁，輕聲讀起來——,"She smiled, winked at me, then lowered her eyes, lifted the book she'd given me, turned to the preface, and began reading softly—",にこりと彼女が目配せし、そして目を伏せると、私に贈ったその本を手に取り、序章の頁をめくって、そっと読み始めた――,"Она улыбнулась и подмигнула мне, затем опустила глаза на книгу, что преподнесла мне в подарок, открыла страницу с предисловием и негромко зачитала:",
,,苏怜烟,担忧,,,,,,,默认336,,苏怜烟/35-2_苏怜烟_05,,[知宥亲启，当你见到此书时，我应已不在人世。],[知宥親啟，當你見到此書時，我應已不在人世。],"""To Zhiyou, with care: By the time you read this, I'll already be gone.""",「知宥がこの本を開く時、私はこの世にはいないでしょう」,"""Лично для Чжию. Когда ты узришь сии строки, меня, скорее всего, уже не будет в мире людском.""",
,,苏怜烟,,,,,,,,默认337,,苏怜烟/35-2_苏怜烟_06,,[我身患怪症，自知命不久矣，加之阁中有人欲将我尽早发卖，相逼日紧。],[我身患怪症，自知命不久矣，加之閣中有人慾將我盡早發賣，相逼日緊。],"""I suffer from a strange illness and know my time is short. Worse still, some in the household are pressuring to sell me off quickly.""",「私は難病を患い、先が長くないこともわかっている。加えて、店には私を早々に売り飛ばそうとする者もいて、日増しに圧力が強まっている」,"""Поражённая странной хворью, я понимаю, что жить мне осталось немного - ко всему прочему, люди из павильона желают как можно скорее продать меня, и давление их на меня с каждым днём лишь усиливается.""",
,,苏怜烟,,,,,,,,默认338,,苏怜烟/35-2_苏怜烟_07,,[于是，我愿趁尚未身不由己之时，以我心愿之法，了断一切。],[於是，我願趁尚未身不由己之時，以我心願之法，了斷一切。],"""Thus, before I lose all agency over my fate, I choose to end everything on my own terms.""",「だから私が自らの意志で動けるうちに、私が願う方法で、全てを終わらせるつもり」,"""Посему желаю я, покуда тело моё ещё не утратило свободы, покончить со всем этим по собственной воле.""",
,,苏怜烟,温柔,,,,,,,默认339,,苏怜烟/35-2_苏怜烟_08,,[其实，你我在长大后重逢之初，我本欲试探你的心意，若你也有求死之心，便邀你一同殉情……也算是令你我黄泉有伴，并不寂寞。],[其實，你我在長大後重逢之初，我本欲試探你的心意，若你也有求死之心，便邀你一同殉情……也算是令你我黃泉有伴，並不寂寞。],"""Truthfully, when we first reunited as adults, I planned to test your feelings. Had you also wished for death, I would have asked you to join me in a lovers' suicide... so we wouldn't be lonely in the afterlife.""",「私たちが大人になって初めて会った時、あなたの本心を探ろうとした。あなたにも希死念慮があるのなら、心中を持ちかけるつもりだった……一緒に黄泉まで旅立てば、寂しくないから」,"""Буду честна - когда мы с тобой снова встретились, будучи взрослыми, у меня было желание удостовериться, нет ли у тебя также стремления к смерти - и, буде оно так, пригласить тебя отправиться в мир иной вместе...""",
,,苏怜烟,,,,,,,,默认340,,苏怜烟/35-2_苏怜烟_09,,[那本《梁祝》也是为此早早备好的……然而，与你在那次画舫出行时，我还是下定决心、改了主意。],[那本《梁祝》也是為此早早備好的……然而，與你在那次畫舫出行時，我還是下定決心、改了主意。],"""I had prepared that copy of 'The Butterfly Lovers' for this very purpose... But during our boat outing, I changed my mind.""",「この『梁山伯と祝英台』も、このために準備しておいたもの……だけど、あなたと画舫に乗った時、私は考えを改めることにした」,"""Книга 'Влюблённые-бабочки' была заранее приготовлена мною на этот случай... Однако после прогулки с тобой на расписной лодке я всё же переменила своё решение.""",
,,方知宥,,,,,,,,默认341,,,,[……],[……],"""...""",「……」,"""...""",
,,苏怜烟,担忧,,,,,,,默认342,,苏怜烟/35-2_苏怜烟_10,,[我这一生，早已望至尽头，哪怕能离开泠音阁这处囚笼，病症也会使我的身体愈发僵硬，终会使我失去自由。],[我這一生，早已望至盡頭，哪怕能離開泠音閣這處囚籠，病症也會使我的身體越來越僵硬，終會使我失去自由。],"""My life has long been approaching its end. Even if I could leave <ruby=泠音>Lingyin</ruby> Pavilion's cage, my illness would slowly stiffen my body until I lose all freedom.""",「この一生の先は見えている。泠音閣という鳥籠から抜け出せても、病は私の体を徐々に蝕み、自由を奪っていく」,"""Моя жизнь уже вот-вот подойдёт к своему финалу - даже если я покину клетку, именуемую 'Мелодичным павильоном', хворь всё равно будет постепенно сковывать моё тело, лишая меня свободы.""",
,,苏怜烟,温柔,,,,,,,默认343,,苏怜烟/35-2_苏怜烟_11,,[但你不同，你有健康的身体，也不被其他人所束缚……你的前路很长，你该活下去，长命百岁，实现你的梦想。],[但你不同，你有健康的身體，也不被其他人所束縛……你的前路很長，你該活下去，長命百歲，實現你的夢想。],"""But you're different—you have a healthy body and no ties holding you back... Your path stretches long before you. You must live, live fully, and fulfill your dreams.""",「だけどあなたは違う。健康な体があり、誰かに縛られることもない……あなたにはまだまだ先がある。だから長生きして、夢を実現してほしい」,"""Но твой случай - совершенно иной, твоё тело в полном здравии, твоя свобода никем не ограничена... Впереди у тебя долгий путь - так что ты должен жить дальше, дожить до ста лет и исполнить свою мечту.""",
,,方知宥,,,,,,,,默认344,,,,[……],[……],"""...""",「……」,"""...""",
,,苏怜烟,,,,,,,,默认345,,苏怜烟/35-2_苏怜烟_12,,[知宥，我为你手抄的此本西游记，内附了我的许多批语，依“世德堂本”所抄录，共一百回。],[知宥，我為你手抄的此本西遊記，內附了我的許多批語，依“世德堂本”所抄錄，共一百回。],"""Zhiyou, this handwritten copy of Journey to the West I've prepared for you includes my many marginal notes, transcribed from the 'Shidetang edition' in its full hundred chapters.""",「知宥、あなたのために書き起こしたこの西遊記に、多くの注釈をつけておいた。『世徳堂本』の写しを元に、全百回分を」,"""Чжию, я собственноручно перепишу для тебя 'Путешествие на Запад' - внутри будет оставлено множество моих комментариев. За основу я возьму издание от печатного дома Шидэтан длиною в сто глав.""",
,,苏怜烟,,,,,,,,默认346,,苏怜烟/35-2_苏怜烟_13,,[愿此书能长伴你一生，替我留在你身边……故而莫要很快读完，若能一年读一至三回，这百回也够陪你数十载了吧。],[願此書能長伴你一生，替我留在你身邊……故而莫要很快讀完，若能一年讀一至三回，這百回也夠陪你數十載了吧。],"""May this book walk with you through life, standing by your side where I cannot... So don't rush through it. Reading just one to three chapters yearly would let these hundred chapters accompany you for decades.""",「この本を私のかわりに、ずっと傍に置いておいてほしい……すぐに読み終えないで。一年で一から三回ほど読めば、この百回も数十年のお供になるはずだから」,"""Надеюсь, книга сия будет твоим спутником на всю жизнь вместо меня самой... Посему не стремись прочесть её слишком поспешно - ежели будешь читать в год не более трёх глав, то ста глав тебе хватит на десятки лет.""",
,,苏怜烟,担忧,,,,,,,默认347,,苏怜烟/35-2_苏怜烟_14,,[补序：抱歉，我的病愈加严重，最终难以握笔，未能写完百回，知宥看得更慢一些吧。],[補序：抱歉，我的病癒加嚴重，最終難以握筆，未能寫完百回，知宥看得更慢一些吧。],"""Postscript:  Sorry, my illness grew worse, until I could barely hold a pen and ultimately failed to complete the hundred chapters. I suppose Zhiyou will just have to read even more slowly.""",「追伸。ごめんなさい。病気の悪化がひどくて、筆を執る事すらままならなくなってしまい、百回まで書くことができなかった。だからもう少しゆっくり読んで」,"""Постскриптум: Прости меня. Хворь усиливается, я уже не в силах держать кисть, все сто глав мне дописать не выйдет. Так что постарайся читать её ещё медленнее.""",
,CharacterOff,,,,,,0.5,,,,,,,
,,,,,,,,,,默认348,,,,……,,,,,
,,方知宥,,,,,,,,默认349,,,,[……],[……],"""...""",「……」,"""...""",
,,,,,,,,,,默认350,,,,她缓缓念完序言。,她緩緩念完序言。,She finished reciting the preface slowly.,ゆっくりと、彼女が序章を読み終えた。,Она медленно дочитала предисловие до конца.,
,,,,,,,,,,默认351,,,,我静静听着，句句入心。,我靜靜聽著，句句入心。,"I listened in silence, absorbing every word.",私は聞き入り、彼女の言葉を心に刻む。,"Я тихо слушал его, каждое слово проникало в глубины моего сердца.",
,,苏怜烟,通常,,,,0.5,,,默认352,,苏怜烟/35-2_苏怜烟_15,,[如何？],[如何？],"""How is it?""",「どうだった？」,"""Ну что, как тебе?""",
,,,,,,,,,,默认353,,,,她含笑着问。,她含笑著問。,She asked with a faint smile.,彼女が私に訊く。,С улыбкой спросила она.,
,,苏怜烟,通常,,,,,,,,,,,,我鄭重地答道，親口對她說出了我的感謝。,"I replied solemnly, voicing my gratitude to her directly.",真摯にそう答える私。彼女に感謝の言葉を伝えた。,"Торжественно ответил я, выражая ей свою благодарность."
,,方知宥,,,,,,,,默认354,,方知宥/35-2_方知宥_23,,[甚好，谢谢雁儿姐，这是我此生最喜欢的礼物。],[甚好，謝謝雁兒姐，這是我此生最喜歡的禮物。],"""Wonderful, thank you <ruby=Swan Goose>Sister Yan</ruby>. This is the most cherished gift of my life.""",「とても素晴らしいよ。ありがとう、雁姉。人生で一番嬉しい贈り物だった」,"""Великолепно. Спасибо, сестричка Лебёдушка. Это - мой самый любимый подарок в этой жизни.""",
,,,,,,,,,,默认355,,,,我郑重地答道，亲口对她说出了我的感谢。,我鄭重地答道，親口對她說出了我的感謝。,"I replied solemnly, voicing my gratitude to her directly.",真摯にそう答える私。彼女に感謝の言葉を伝えた。,"Торжественно ответил я, выражая ей свою благодарность.",
,,苏怜烟,微笑,,,,,,,默认356,,苏怜烟/35-2_苏怜烟_16,,[呵，你这一生还长着呢，怎么就是“最喜欢”了……也许今后，还会有与你相爱的女子，会送你一份更好的礼物。],[呵，你這一生還長著呢，怎麼就是“最喜歡”了……也許今後，還會有與你相愛的女子，會送你一份更好的禮物。],"""Hah, your life is still long—how can this be your 'most cherished' already... Perhaps someday, a woman who loves you will give you something even better.""",「ふふっ、あなたの一生はまだまだよ。なのに『人生で一番』だなんて……これから先、あなたを愛する女が現れて、もっと素敵な贈り物をくれるかもしれないわ」,"""Ха, у тебя ещё целая жизнь впереди, как ты можешь говорить, что он у тебя будет 'самым любимым'... Возможно, когда-нибудь у тебя появится другая возлюбленная, от которой ты получишь подарок ещё лучше.""",
,,,,,,,,,,默认357,,,,雁儿姐笑着调侃道。,雁兒姐笑著調侃道。,<ruby=Swan Goose>Sister Yan</ruby> teased with a chuckle.,からかうように雁姉が笑った。,Шутливо рассмеялась сестричка Лебёдушка.,
,,方知宥,,,,,,,,默认358,,方知宥/35-2_方知宥_24,,[大概不会吧。],[大概不會吧。],"""I doubt it.""",「そんなこと、きっとないさ」,"""Ну это уж вряд ли.""",
,,,,,,,,,,默认359,,,,我轻叹着一笑。,我輕嘆著一笑。,I sighed softly with a smile.,軽い溜め息をつき、微笑む私。,Я тихо вздохнул и улыбнулся.,
,,苏怜烟,通常,,,,,,,默认360,,,,[……],[……],"""...""",「……」,"""...""",
,,方知宥,,,,,,,,默认361,,,,[……],[……],"""...""",「……」,"""...""",
,,方知宥,,,,,,,,默认362,,方知宥/35-2_方知宥_25,,[此生未能与你长相厮守，但看到了这份礼物，也让我彻底明了你的心意，足矣……],[此生未能與你長相廝守，但看到了這份禮物，也讓我徹底明了你的心意，足矣……],"""Though we couldn't stay together in this lifetime, seeing this gift has made your heart clear to me, that's enough... """,「君と共に添い遂げることはできなかったけど、この贈り物を見て君の気持はよくわかった。それだけで十分だ……」,"""Пусть в этой жизни нам не удалось остаться вместе, но теперь благодаря этому подарку мне удалось полностью узнать твои чувства - и мне этого вполне достаточно...""",
,,方知宥,,,,,,,,默认363,,方知宥/35-2_方知宥_26,,[只是……雁儿姐，我不明白，你为何不能在尚存人世的时候……当面亲口与我说这些呢？],[只是……雁兒姐，我不明白，你為何不能在尚存人世的時候……當面親口與我說這些呢？],"""But... <ruby=Swan Goose>Sister Yan</ruby>, I don’t understand—why couldn’t you tell me these things in person while you were still alive?""",「だが雁姉……まだわからないんだ。君が生きている間に……なぜ直接言ってくれなかったのか」,"""Разве что... сестричка Лебёдушка, я не совсем понимаю, почему ты не могла ещё при жизни... лично сообщить мне всё это?""",
,,苏怜烟,好奇,,,,,,,默认364,,,,[……],[……],"""...""",「……」,"""...""",
,,方知宥,,,,,,,,默认365,,方知宥/35-2_方知宥_27,,[那时……你明明可以来见我一面，直接告知我你内心的想法，为何……如此匆匆便自尽了？],[那時……你明明可以來見我一面，直接告知我你內心的想法，為何……如此匆匆便自盡了？],"""Back then... you could’ve come to see me, could’ve told me your thoughts directly—why... did you take your own life so hastily?""",「あの時……私に会って心の内を打ち明けてくれてもよかったのに、どうして……死に急ぐようなことを？」,"""В то время… ты же могла прийти ко мне, чтобы лично рассказать о своих чувствах, так почему же… ты так поспешно покончила с собой?""",
,,苏怜烟,平静,,,,,,,,,,,,渴望著一個答案。,Longing for an answer.,どうしても答えが知りたかった。,Страстно желая услышать её ответ.
,,,,,,,,,,默认366,,,,我询问着她。,我詢問著她。,I asked her.,彼女に問う。,Спросил я её.,
,,,,,,,,,,默认367,,,,渴望着一个答案。,渴望著一個答案。,Longing for an answer.,どうしても答えが知りたかった。,Страстно желая услышать её ответ.,
,,苏怜烟,羞涩,,,,,,,默认368,,,,[……],[……],"""...""",「……」,"""...""",
,,,,,,,,,,默认369,,,,她低下头，抿着唇。,她低下頭，抿著唇。,"She lowered her head, lips pressed tight.",彼女がうつむき、唇を噛む。,Она опустила голову и прикусила губу.,
,,,,,,,,,,默认370,,,,微风拂过，扬起了她的发丝和裙角，继而她轻声开口——,微風拂過，揚起了她的髮絲和裙角，繼而她輕聲開口——,"A breeze stirred, lifting her hair and the hem of her skirt—then she spoke softly—",そよ風が吹き、彼女の裾をふわりと撫でた。そして彼女が口を開く――,"Лёгкий ветерок коснулся её волос и подола платья, и тогда она тихо заговорила:",
,,苏怜烟,担忧,,,,,,,默认371,,苏怜烟/35-2_苏怜烟_17,,[若是那样，或许会连累到你。],[若是那樣，或許會連累到你。],"""If I had, it might’ve dragged you down with me.""",「そんなことをしたら、あなたまで巻き込んでしまうと思ったから」,"""Если бы я так поступила, это могло бы втянуть тебя в беду.""",
,,方知宥,,,,,,,,默认372,,,,[……],[……],"""...""",「……」,"""...""",
,,苏怜烟,,,,,,,,默认373,,苏怜烟/35-2_苏怜烟_18,,[我若是投河前先去见你，倘若被旁人看到，你便与我之死有了关联，会给你带来许多麻烦……］,[我若是投河前先去見你，倘若被旁人看到，你便與我之死有了關聯，會給你帶來許多麻煩……］,"""Had I gone to you before drowning myself, had anyone seen us... your name would’ve been tied to my death. It would’ve brought you nothing but trouble...""",「もし身を投げる前にあなたに会っているのを誰かに見られたら、私の死への関与が疑われる。そうなれば面倒をかけることになってしまう……」,"""Если бы я нанесла тебе визит перед тем, как броситься в реку, и это бы увидели посторонние, тебя могли бы заподозрить в причастности к моей смерти, и это принесло бы тебе много неприятностей…""",
,,苏怜烟,温柔,,,,,,,默认374,,苏怜烟/35-2_苏怜烟_19,,[况且，我自尽前的那几日，身子太虚弱了，面色也不好看……我不愿毁了你心中最后对我的印象。],[況且，我自盡前的那幾日，身子太虛弱了，臉色也不好看……我不願毀了你心中最後對我的印象。],"""Besides, in my final days, I was too frail, and my face had grown pallid... I couldn’t bear to tarnish your last memory of me.""",「それに自尽する直前の数日は、すっかり体が弱っちゃって顔色も優れなかったから……あなたの中にある私の最後の印象を台無しにしたくなかったの」,"""К тому же в те дни перед самоубийством я уже совсем ослабла, и вид у меня был уже не тот… Я не хотела испортить последнее впечатление о себе, которое осталось у тебя в сердце.""",
,,,,,,,,,,默认375,,,,她含笑说着，解答着我的疑惑。,她含笑說著，解答著我的疑惑。,She answered my unspoken question with a gentle smile.,微笑みながらそう言い、私の疑問に答えてくれた。,С улыбкой разрешила она мои сомнения.,
,,方知宥,,,,,,,,默认3751,,,,[……],……,...,……,...,
,,,,,,,,,,默认3752,,,,怕连累到我……怕毁了我心中最后的印象。,怕連累到我……怕毀了我心中最後的印象。,Afraid of dragging me down… afraid of ruining the final impression of me in her heart.,私を巻き込むのが怖かった……私の心に残る最後の印象を壊すのが怖かったのだ。,"Боялась обременить меня… боялась разрушить последнее впечатление, оставшееся в моем сердце.",
,,,,,,,,,,默认3753,,,,原来如此……,原來如此……,So that’s it…,なるほど……,Так вот в чем дело…,
,,,,,,,,,,默认3754,,,,雁儿姐追求极致、追求完满，她比我更难对一些事妥协。,雁兒姐追求極致、追求完滿，她比我更難對一些事妥協。,"Sister Yan pursued the ultimate, sought perfection—she found it even harder than I do to compromise on certain things.",雁児姉は極致を求め、完璧を追求する。彼女は私よりも、あることに対して妥協するのが難しいのだ。,"Сестра Янь стремилась к совершенству, к полноте, ей было еще труднее, чем мне, идти на компромисс в некоторых вещах.",
,,,,,,,,,,默认3755,,,,或许，在她原本的计划里，她托我买路引，劝我租画舫，是真的想与我一同逃出扬州城，再一同逃去一个遥远而美好的地方殉情。,或許，在她原本的計劃裡，她託我買路引，勸我租畫舫，是真的想與我一同逃出揚州城，再一同逃去一個遙遠而美好的地方殉情。,"Perhaps, in her original plan, she asked me to buy the travel permit and urged me to rent a pleasure boat because she truly wanted to escape Yangzhou with me, to flee together to some distant, beautiful place, and there, die with me.",もしかすると、彼女の当初の計画では、私に路引を買わせ、画舫を借りるよう勧めたのは、本当に私と共に揚州の城を抜け出し、遠く美しい場所へ逃れて殉情しようとしていたのかもしれない。,"Возможно, в ее первоначальном плане, когда она поручила мне купить пропуск и уговорила арендовать лодку, она действительно хотела вместе со мной сбежать из Янчжоу, а затем уехать в какое-нибудь далекое и прекрасное место, чтобы покончить с собой.",
,,,,,,,,,,默认3756,,,,她原本计划地很完满。,她原本計劃地很完滿。,Her original plan was flawless.,彼女の当初の計画は完璧だった。,Ее план изначально был безупречен.,
,,,,,,,,,,默认3757,,,,只是，这个计划在实行过程中，她逐渐察觉到了一些不完满之处，使她改变了主意——,只是，這個計劃在實行過程中，她逐漸察覺到了一些不完滿之處，使她改變了主意——,It was only during its execution that she gradually noticed imperfections—flaws that made her change her mind.,ただ、その計画を実行する過程で、彼女は次第にいくつかの不完全な点に気づき、考えを変えたのだ――,"Просто в процессе его осуществления она постепенно заметила некоторые несовершенства, которые заставили ее передумать —",
,,,,,,,,,,默认3758,,,,不完满的是她察觉到我像当年一样口是心非——其实我从来不像她那样渴望自由，没法抛下一切……,不完滿的是她察覺到我像當年一樣口是心非——其實我從來不像她那樣渴望自由，沒辦法拋下一切……,"The imperfection was that she realized I was still saying one thing but meaning another, just like back then—I had never craved freedom the way she did, unable to abandon everything…",不完全だったのは、私が昔と同じように口先だけで本心ではないことに彼女が気づいたことだ――実のところ、私は彼女のように自由を渇望したことはなく、すべてを捨て去ることはできなかった……,"Несовершенством было то, что она заметила, как я, как и в те времена, говорил одно, а думал другое — на самом деле я никогда не жаждал свободы так, как она, и не мог бросить все…"
,,,,,,,,,,默认3759,,,,不完满的是她发觉我们租画舫出行的那一夜已然很美好，美好到她觉得应该定格于此，使这一夜成为我们最好的分别……,不完滿的是她發覺我們租畫舫出行的那一夜已然很美好，美好到她覺得應該定格於此，使這一夜成為我們最好的分別……,"The imperfection was that she came to feel the night we rented the boat and set out together was already so beautiful—so beautiful that she thought it should be frozen in time, making that night our perfect farewell…",不完全だったのは、彼女が、私たちが絵舫を借りて出かけたあの夜がすでにとても素晴らしく、あまりにも素晴らしすぎて、この瞬間に留めておくべきだと感じたこと。この夜を、私たちにとって最高の別れの夜にすべきだと……,"Несовершенством было то, что она поняла: та ночь, когда мы отправились на арендованной лодке, уже была прекрасна, настолько прекрасна, что, по ее мнению, следовало остановиться на этом, чтобы эта ночь стала нашим лучшим прощанием…"
,,,,,,,,,,默认3760,,,,不完满的是——她突然有了一个对她来说更重要的想法。,不完滿的是——她突然有了一個對她來說更重要的想法。,And the imperfection was that—she suddenly had a thought that mattered more to her.,不完全だったのは――彼女に、自分にとってより重要な考えが突然浮かんだこと。,"Несовершенством было то, что… у нее внезапно появилась мысль, которая стала для нее важнее всего."
,,,,,,,,,,默认3761,,,,她想让我在人世间好好活着。,她想讓我在人世間好好活著。,She wanted me to live on in this world.,彼女は、私にこの世でしっかりと生きていてほしいと願った。,"Она хотела, чтобы я жил полноценной жизнью в этом мире."
,,,,,,,,,,默认3762,,,,她想让自己，永远以最完美的模样——在我的记忆中活着。,她想讓自己，永遠以最完美的模樣——在我的記憶中活著。,She wanted to live on forever—in my memories—in her most perfect form.,彼女は、自分自身を、永遠に最も完璧な姿で――私の記憶の中に生き続けたいと願った。,"Она хотела, чтобы она сама навсегда осталась в моей памяти в самом совершенном образе."
,,,,,,,,,,默认376,,,,……,……,……,……,.........
,,苏怜烟,说话,,,,,,,默认377,,苏怜烟/35-2_苏怜烟_20,,[知宥……］,〔知宥……〕,[Zhi You...],[お許しください……］,[Знание о прощении...]
,,方知宥,,,,,,,,默认378,,,,[……］,〔……〕,[……］,[……］,[...]
,,苏怜烟,通常,,,,,,,默认379,,苏怜烟/35-2_苏怜烟_21,,[儿时某次，我们曾聊起，你不知爹娘为何给你取名叫知宥……其实啊，我偷偷帮你想明白了，正好说与你听。],[兒時某次，我們曾聊起，你不知爹娘為何給你取名叫知宥……其實啊，我偷偷幫你想明白了，正好說與你聽。],"Once when we were children, we talked about how you didn't know why your parents named you Zhiyou... Actually, I secretly figured it out for you and happened to tell you",「子供の頃、私たちはあなたがお父さんとお母さんがどうしてあなたに知宥という名前をつけたのか分からないと話していました……実は、私はこっそりあなたのことを考えてあげました。ちょうどあなたと話をしていました。」,"[Однажды в детстве мы говорили, что ты не знаешь, почему родители назвали тебя Чжи Ю... На самом деле, я тайно помог тебе понять, как раз сказал, чтобы услышать тебя.]"
,,方知宥,,,,,,,,默认380,,,,[……],[……],[……],[……],[……]
,,苏怜烟,,,,,,,,默认381,,苏怜烟/35-2_苏怜烟_22,,[“宥”者，“宽”也，想来你父母是盼着你——无论今后遇到什么困难，都能宽心以对。],[“宥”者，“寬”也，想來你父母是盼著你——無論今後遇到什麼困難，都能寬心以對。],"The one who forgives, the one who is lenient. I think your parents are looking forward to you - no matter what difficulties you encounter in the future, you can be at ease",「宥」者、「寛」也、思えばあなたの両親はあなたを望んでいます。これからどんな困難があっても、心を許すことができます。」,"[""Ю"" тот, ""снисходительно"", хочет также, чтобы ваши родители ждут вас - независимо от того, какие трудности встретятся в будущем, может быть облегчение, чтобы быть правильным.]"
,,苏怜烟,微笑,,,,,,,默认382,,苏怜烟/35-2_苏怜烟_23,,[知宥，你当往前走，向前看，莫要回头。],[知宥，你當往前走，向前看，莫要回頭。],"Zhiyu, you should move forward, look forward, and never turn back",[ご諒を知って、前に進んで、前を見て、振り向いてはいけません。],"[Знай Ю, иди вперёд, смотри вперёд, не оглядывайся назад.]"
,,方知宥,,,,,,,,默认383,,,,[……],[……],[……],[……],[……]
,,苏怜烟,温柔,,,,,,,默认384,,苏怜烟/35-2_苏怜烟_24,,[好啦，是时候彻底别过了——往后的路，你要独自走啦。］,[好啦，是時候徹底別過了——往後的路，你要獨自走啦。〕,"Alright, it's time to completely stop going - the road ahead, you have to walk alone",「よし、徹底的にやめておく時だ。後ろの道、一人で行くんだよ」,"[Ладно, пора совсем не переходить - путь назад, ты пойдешь один.]"
,,,,,,,,,,默认385,,,,她侧过头，青丝扬起，似乎即将隐入雨雾，走向远方。,她側過頭，青絲揚起，似乎即將隱入雨霧，走向遠方。,"She turned her head, her green hair rising, as if about to hide in the rain and mist, heading towards the distance.",彼女は横を向いて、青い糸が舞い上がって、間もなく雨霧に隠れて、遠くへ行くようだ。,"Она повернулась, и синий шелк поднялся, и казалось, что вот - вот скроется в дождевой туман и пойдет вдаль."
,,方知宥,,,,,,,,默认386,,,,[……],[……],[……],[……],[……]
,,,,,,,,,,默认387,,,,我望向她，做出了最终的选择——,我望向她，做出了最終的選擇——,I looked at her and made the final choice——,私は彼女を見て、最終的な選択をしました。,Я посмотрел на нее и сделал окончательный выбор -
,CharacterOff
,StopBgm,,,,,,4,,,,,,,,,,,
,Selection,*挽留,,,,,,,,,,,,挽留
,Selection,*告别,,,,,,,,,,,,告别
,*挽留,,,,,,2
,FadeOut,black,,,,,2,,,,,,,,,,,
,CharacterOff,,,,,,1
,StopBgm,,,,,,4,,,,,,,,,,,
,Jump,*map_commonEnd_9
,StopBgm,,,,,,3,,,,,,,,,,,
,*告别
,FadeOut,black,,,,,2,,,,,,,,,,,
,CharacterOff,,,,,,2
,StopBgm,,,,,,4,,,,,,,,,,,
,Jump,*map_commonEnd_10
