#SHEET_NAME,记-第十六回
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian
,ChapterAnimation,BG_Ji_16,chapter_bg_J,chapter_title_J16,Liang,265,,,,,,,,,,,
,*map_ji_16,,,,,,,,,,,,,,,,
,UnlockPlotMap,map_ji_16,,,,,,,,,,,,,,,
,SetChapterName,记-第十六回,,,,,,
,Wait,,,,,,1,
,FadeOut,black,,,,,0,
,Bg,藏身处夜,,,,,,,,,,,,,,,
,Ambience,室内沙沙
,AutoSave
,Se,水滴
,,,,,,,,,,默认2,,,,水珠滴落的声音在耳边回响，一滴连着一滴，一声接一声。,水珠滴落的聲音在耳邊迴響，一滴連著一滴，一聲接一聲。,"The sound of dripping water echoed in my ears, drop after drop, an unbroken rhythm.",水滴の滴る音が耳元で響く。ぽたりと一滴、また一滴。,"В моих ушах раздавался эхом шум падающей воды - одна капля за другой, один звук за другим."
,,,,,,,,,,默认3,,,,这声音敲打着死寂的黑暗，也映衬着我微弱的心跳声。,這聲音敲打著死寂的黑暗，也映襯著我微弱的心跳聲。,"The sound echoed through the lifeless darkness, a faint counterpoint to my own thudding heartbeat.",静寂に包まれた闇を叩き、私の微かな心音と共鳴する。,"Этот звук пробивался сквозь охваченную мертвенным молчанием тьму, в то же время оттеняя слабый стук моего собственного сердца."
,,方知宥,,,,,,,,默认4,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认5,,,,我动了动手指，嗅了嗅周围，一股潮湿混杂着青苔的气息涌入鼻腔。,我動了動手指，嗅了嗅周圍，一股潮濕混雜著青苔的氣息湧入鼻腔。,"I flexed my fingers and inhaled—a damp, moss-tinged scent filled my nostrils.",指を動かし、あたりの匂いを嗅ぐ。じめっとした湿気と苔の臭いが鼻をついた。,"Я пошевелил пальцами, принюхался - в нос мне ударил запах сырости и мха."
,,方知宥,,,,,,,,默认6,,方知宥/29_方知宥_01,,[呃……],[呃……],"""Ugh...""",「くっ……」,"""Ух..."""
,,,,,,,,,,默认7,,,,我低吟一声，只觉得左腿传来撕裂般的剧痛，让我彻底清醒。,我低吟一聲，只覺得左腿傳來撕裂般的劇痛，讓我徹底清醒。,"I let out a low groan as a searing pain shot through my left leg, wrenching me into full consciousness.",思わず唸る。左腿から裂けるような痛みが走り、はっきりと目が覚めた。,"Тихо простонал я - левую ногу пронзила резкая боль, заставив меня окончательно пробудиться."
,FadeIn,black,,eye,,,1,,,,,,,,,,,
,,,,,,,,,,默认8,,,,我睁开双眼，借着从墙缝中溜进来的微弱月光，勉强能看清周遭的景象了——,我睜開雙眼，藉著從牆縫中溜進來的微弱月光，勉強能看清周遭的景象了——,I opened my eyes. The faint moonlight trickling through wall cracks barely illuminated the scene—,目を開き、壁の隙間から差し込むかすかな月明かりを頼りに、なんとか周囲の景色を伺った――,"Раскрыв глаза, благодаря слабому лунному свету, пробивавшемуся сквозь щели в стене, я кое-как смог различить окружение:"
,,,,,,,,,,默认9,,,,这是一间昏暗的囚室，夜正深沉。,這是一間昏暗的囚室，夜正深沉。,"A gloomy prison cell, swallowed by the depth of night.",私は薄暗い独房にいる。夜が深まる時刻だ。,"Я находился в покрытой сумраком камере, стояла глубокая ночь."
,,,,,,,,,,默认10,,,,我身上的盔甲已被剥去，只余一件破旧单衣贴在身上。,我身上的盔甲已被剝去，只餘一件破舊單衣貼在身上。,"The armor on my body has been stripped away, leaving only a tattered undershirt clinging to me.",鎧はとられ、ぼろぼろの服だけが体に貼りついている。,"Брони на мне уже не было, тело моё покрывала лишь потёртая тонкая одежда."
,,,,,,,,,,默认11,,,,左臂上拴着冰冷的铁链，铁链的另一端拴在床头——这使我失去了自由，无法离开这个房间。,我的左臂上拴著冰冷的鐵鏈，鐵鏈的另一端拴在床頭——這使我失去了自由，無法離開這個房間。,"A cold iron chain is shackled to my left arm, its other end fastened to the bedpost—this has robbed me of freedom, confining me to this room.",左腕は冷たい鎖でつながれ、鎖のもう一方は寝台に括りつけられていた――そのせいで自由を奪われ、この部屋から出ることができない。,"К левой руке была прикована холодная цепь, другой конец которой был прикован к изголовью кровати - так что выбраться отсюда я не мог."
,,,,,,,,,,默认12,,,,左腿上缠着染血的粗布，我能看到脓血正从粗布的边缘渗了出来，呵……流了这么多血，这大概是我有生以来最重的一次伤吧。,我的左腿上纏著染血的粗布，我能看到膿血正從粗布的邊緣滲了出來，呵……流了這麼多血，這大概是我有生以來最重的一次傷吧。,"My left leg is wrapped in bloodstained coarse cloth, and I can see pus and blood seeping from its edges. Ah... so much blood lost—this must be the worst injury I've ever suffered.",左腿は血まみれの粗布が巻かれ、その端から膿んだ血が滲んでいた。ふっ……これほど血を流す重傷を負ったのは、生まれて初めてだろう。,"Левую ногу обматывала окровавленная повязка из грубой ткани - я мог разглядеть гноящуюся кровь, просачивающуюся через её края. Хех... крови так много - пожалуй, это была самая тяжёлая рана, которую я получал за всю свою жизнь."
,,老林头,无奈,,,,1,,,默认13,,老林头/29_老林头_01,,[醒了？],[醒了？],"""Awake?""",「目が覚めたか？」,"""Что, проснулся?"""
,,,,,,,,,,默认14,,,,沙哑的嗓音忽然从黑暗中传来。老林头的身影缓缓浮现。,沙啞的嗓音忽然從黑暗中傳來。老林頭的身影緩緩浮現。,A hoarse voice suddenly came from the darkness. Old Man Lin's figure gradually emerged.,唐突に、しゃがれた声が暗闇に響いた。そして林老人の姿が浮かび上がる。,Донёсся вдруг из темноты хриплый голос. Мало-помалу из мрака материализовалась фигура старика Линя.
,,,,,,,,,,默认15,,,,原来，他一直守在我身旁。,原來，他一直守在我身旁。,"So, he had been standing by my side all along.",彼はずっと私の介抱をしてくれていたのだ。,"Как видно, он всё время находился тут рядом."
,,方知宥,,,,,,,,默认16,,方知宥/29_方知宥_02,,[我没死？],[我沒死？],"""I'm not dead?""",「死んで……ない？」,"""Так я не умер?"""
,,,,,,,,,,默认17,,,,我疑惑地望着他。,我疑惑地望著他。,I gazed at him in confusion.,困惑したまま彼の方を見る。,Изумлённо взглянул я на него.
,Sprite,黑,,特效前,,,0.5,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0 time=0,,,,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0.4 time=0,,,,,NoWait,,,,,,,,,
,Wait,,,,,,0,,,,,,,,,,,
,,,,,,,,,,默认18,,,,在我的记忆中，不久前，我可是当着几个妖兵的面，冒穿妖兵的甲，亲手砍死了一个作恶多端的娃娃兵。,在我的記憶中，不久前，我可是當著幾個妖兵的面，冒穿妖兵的甲，親手砍死了一個作惡多端的娃娃兵。,"In my memory, not long ago, I had donned a demon soldier's armor right before several of them and personally cut down a wicked boy soldier who had committed countless atrocities.",たしか……つい先ほど、私は妖兵たちの目の前で、連中の鎧を着たまま、悪行はなはだしい人形兵を手にかけた。,"Согласно моим воспоминаниям, некоторое время назад я, замаскированный под яогуая, прикончил творившего зло ""ребёнка-солдата"" - и несколько других яогуаев стали тому свидетелями."
,,,,,,,,,,默认19,,,,之后，那些妖兵一拥而上，冲杀到了我的面前。,之後，那些妖兵一擁而上，衝殺到了我的面前。,"After that, those demon soldiers swarmed forward and charged at me.",その後、妖兵たちが私のところに一気に押し寄せてきた。,После чего те бросились за мной и догнали.
,,,,,,,,,,默认20,,,,有妖兵一刀砍中我的大腿后侧，有妖兵用头盔狠狠砸了我的头一下，致使我晕了过去。,有妖兵一刀砍中我的大腿後側，有妖兵用頭盔狠狠砸了我的頭一下，致使我暈了過去。,"One demon soldier slashed the back of my thigh, while another struck my head hard with a helmet, knocking me unconscious.",ある妖兵は私の後ろ腿を斬りつけ、ある妖兵は私の頭を兜で激しく殴り、それで気を失ってしまったのだ。,"Один из них рубанул мне по задней части бедра, другой ударил меня моим же собственным шлемом, от чего я потерял сознание."
,,,,,,,,,,默认21,,,,我本以为我早该死了……为何能活到现在？,我本以為我早該死了……為何能活到現在？,I thought I should have died long ago... How am I still alive now?,てっきり死んだと思っていたが……どうして生きているんだ？,"Я был уверен, что меня должны были там сразу и прикончить... Так почему я всё ещё жив?"
,SpriteOff,黑,,,,,0.5,,NoWait,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,老林头,通常,,,,,,,默认22,,老林头/29_老林头_02,,[你小子命硬，我费了好大劲，才说住他们，保住了你这条命！],[你這小子命硬，我費了好大勁，才說住他們，保住了你這條命！],"""You're a tough kid. I went through great lengths to convince them and spare your life!""",「しぶとい小僧だ。あの手この手であいつらを引き留め、命を守ってやったんだぞ！」,"""Ты, конечно, везучий чертяка - хоть с трудом, но мне всё же удалось уговорить их сохранить тебе жизнь!"""
,,,,,,,,,,默认23,,,,老林头轻笑了一声说道。,老林頭輕笑了一聲說道。,Old Man Lin chuckled softly and said.,林老人がからからと笑いながらそう言った。,С усмешкой сказал старик Линь.
,,方知宥,,,,,,,,默认24,,,,[……］,[……］,"""...""",「……」,"""..."""
,,,,,,,,,,默认25,,,,我抬起头，疑惑地望向他，仿佛在用目光询问他是怎么做到的。,我抬起頭，疑惑地望向他，彷彿在用目光詢問他是怎麼做到的。,"I lifted my head and stared at him in bewilderment, as if silently questioning how he'd done it.",顔を上げ、どうやってそんなことができたのかと目で問いかける。,"Я в недоумении поднял на него голову, взглядом словно спрашивая его, как же у него получилось это сделать."
,,老林头,,,,,,,,默认26,,老林头/29_老林头_03,,[他们正要拿刀砍你的头时，我拦住了他们，说你是王爷留在城里的内应，突然发狂必有蹊跷，需把你关起来细细审问。],[他們正要拿刀砍你的頭時，我攔住了他們，說你是王爺留在城裡的內應，突然發狂必有蹊蹺，需把你關起來細細審問。],"""Just as they were about to behead you, I intervened, claiming you were the Prince's agent planted in the city—your sudden frenzy surely hid some scheme, and you needed to be detained for proper questioning.""",「おまえの首を落とそうとしたその時、わしがあいつらを止めたのだ。親王様が内部に残した密偵だから、いきなり狂ったふりをしたのにはわけがある、捕らえて尋問すべきだとな」,"""Они уже хотели было отрубить тебе голову - но я их остановил, сказал, что ты был лазутчиком у князя в городе, просто вдруг с чего-то рехнулся - и надо тебя взять и как следует допросить."""
,,,,,,,,,,默认27,,,,老林头解释道，也算是解答了我的疑惑。,老林頭解釋道，也算是解答了我的疑惑。,"Old Man Lin explained, thereby resolving my confusion.",林老人が説明したことで、私の疑問への答えになった。,"Объяснил старик Линь, тем самым, можно сказать, развеяв мои сомнения."
,,方知宥,,,,,,,,默认28,,方知宥/29_方知宥_03,,[原来如此……可你为何要冒险救我？］,[原來如此……可你為何要冒險救我？］,"""I see... But why take such a risk to save me?""",「なるほど……それにしても、なぜそこまでの危険を冒して私を助けた？」,"""Так вот оно что... Но зачем тебе вообще было меня спасать?"""
,,,,,,,,,,默认29,,,,我先是感叹了一声，继而疑惑地询问老林头。,我先是感嘆了一聲，繼而疑惑地詢問老林頭。,"I sighed first, then asked Old Man Lin in bewilderment.",私は感嘆すると、不思議そうに林老人に尋ねる。,"Воскликнув в удивлении, задал я недоуменный вопрос."
,Sprite,黑,,特效前,,,0.5,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0 time=0,,,,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0.4 time=0,,,,,NoWait,,,,,,,,,
,Wait,,,,,,0,,,,,,,,,,,
,,,,,,,,,,默认30,,,,不太对劲。,不太對勁。,Something feels off.,どうも腑に落ちない。,Странное дело.
,,,,,,,,,,默认31,,,,按理说，我和他非亲非故，他之前已在东城区时救了我一次，为何如今他又要帮我？,按理說，我和他非親非故，他之前已在東城區時救了我一次，為何如今他又要幫我？,"By all accounts, we're neither kin nor close. He'd already saved me once back in the East District—why would he help me again now?",普通に考えて、身内でもなければ大して親しいわけでもない。なのに東城区でも一度救ってくれた。なぜまた助けてくれたのだ？,"Он же мне не сват, не брат - но сначала в Восточном квартале помог мне спастись, и теперь зачем-то ещё раз пришёл мне на выручку."
,,,,,,,,,,默认32,,,,对城里的其他人而言，他明明是一个为了自己的利益可以出卖同胞和邻里的“坏人”。,對城裡的其他人而言，他明明是一個為了自己的利益可以出賣同胞和鄰里的“壞人”。,"To everyone else in town, he's plainly a ""bad apple"" who'd betray his own kind and neighbors for personal gain.",町の者からすれば、明らかに彼は自分の利益のために同胞や隣人を売る「悪人」だ。,"Для прочих горожан он явно был ""лиходеем"", готовым ради собственной выгоды сдать врагу сограждан и соседей."
,,,,,,,,,,默认33,,,,为何在我这里，他唯独变成了为我冒险的“好人”？,為何在我這裡，他唯獨變成了為我冒險的“好人”？,"Why does he alone become a ""good soul"" taking risks just for me?",そんな彼が、なぜ私に限っては危険を顧みない「善人」になるのだ？,"Но почему вдруг для меня он решил стать ""добряком"", готовым пойти ради меня на риск?"
,SpriteOff,黑,,,,,0.5,,NoWait,,,,,,,,,
,Wait,,,,,,0.5,,,,,,,,,,,
,,老林头,无奈,,,,,,,默认34,,老林头/29_老林头_04,,[啧，你就当我是突然发了善心，想可怜你罢！］,[嘖，你就當我是突然發了善心，想可憐你罷！］,"""Tch, just take it as a sudden fit of charity—I'm pitying you!""",「ふん、気の迷いで良心が芽生えて、おまえを哀れんだのだとでも思っておいてくれ！」,"""Хе, ну считай, что я вдруг решил проявить милосердие, пожалеть тебя!"""
,,,,,,,,,,默认35,,,,老林头随口敷衍了一句，转身便想要离去。,老林頭隨口敷衍了一句，轉身便想要離去。,Old Man Lin dismissed it offhand and turned to go.,面倒くさそうにそう言うと、林老人はその場を後にしようとした。,"Небрежно бросил старик Линь, после чего пошёл на выход."
,,老林头,焦急,,,,,,,默认36,,老林头/29_老林头_05,,[你啊！若是想活下去，就老实在这儿躲两天！］,[你啊！若是想活下去，就老實在這裡躲兩天……聽說王爺快下令封刀了，熬到那時，你便能活命了！］,"""You there! If you want to live, stay hidden here for two days... I heard the Prince is about to declare Sword sheathed. Endure until then, and you'll survive!""",「いいか！生き延びたければ、おとなしくあと二日ここにいろ……親王様が間もなく殺しをやめるよう命ずると聞いた。その時まで耐え忍べば、死なずに済むぞ！」,"""Послушай! Если хочешь остаться в живых, посиди здесь тихо пару дней... По слухам, князь уже скоро объявит о 'вложении меча в ножны' - коль доживёшь до того часа, считай, ты спасён!"""
,CharacterOff,,,,,,,,,,,,,
,,,,,,,,,,默认37,,,,临走前，他沉声给了一句叮嘱之言。,臨走前，他沉聲給了一句叮囑之言。,"Before leaving, he offered a solemn warning in a low voice.",去り際、彼は低い声でそう言い含めた。,Отдал мне он на прощание наставление серьёзным тоном.
,,方知宥,,,,,,,,默认38,,,,[……］,[……］,"""...""",「……」,"""..."""
,,,,,,,,,,默认39,,,,我望着他佝偻的背影，忽然觉得有些眼熟。,我望著他佝僂的背影，忽然覺得有些眼熟。,I watched his hunched figure and suddenly found it strangely familiar.,彼の曲がった背を見て、ふと以前の光景が重なる。,Его сутулая фигура вдруг показалась мне весьма знакомой.
,,,,,,,,,,默认40,,,,不久前……被妖兵的头盔砸晕后，我短暂又回到了过去，重新忆起了与雁儿姐在画舫上度过的那一日……,不久前……被妖兵的頭盔砸暈後，我短暫又回到了過去，重新憶起了與雁兒姐在畫舫上渡過的那一日……,"Not long ago... after being knocked unconscious by a demon soldier's helmet, I briefly returned to the past and relived that day with <ruby=Swan Goose>Sister Yan</ruby> aboard the Painted Pleasure Boat...",つい先ほど……妖兵に気絶させられてから、少しだけ過去に飛んでいた。そして雁姉と画舫で過ごしたあの日のことを思い出した……,"Некоторое время назад... когда я лишился чувств от удара шлемом, мне на какое-то время удалось вернуться в прошлое и припомнить тот день, что мы провели вместе с сестричкой Лебёдушкой на расписной лодке..."
,,,,,,,,,,默认41,,,,那段记忆里，有个人与老林头极其相似。,那段記憶裡，有個人與老林頭極其相似。,"In that memory, there was someone who looked remarkably like Old Man Lin.",あの記憶に出てきた人物と、林老人がとてもよく似ていたのだ。,И в тех воспоминаниях некто был как две капли воды похож на старика Линя.
,,,,,,,,,,默认42,,,,身影很像、气质很像、就连声音也……,身影很像、氣質很像、就連聲音也……,"The figure resembled him, the demeanor matched, even the voice...",姿かたちも、性格も、声も……,"И фигурой, и повадками, и даже голосом..."
,,方知宥,,,,,,,,默认43,,方知宥/29_方知宥_04,,[等等！］,[等等！］,"""Wait!""",「待ってくれ！」,"""Подожди!"""
,,,,,,,,,,默认44,,,,我猛地叫住了老林头。,我猛地叫住了老林頭。,I abruptly called out to Old Man Lin.,林老人を呼び止める。,Остановил я его.
,,老林头,无奈,,,,,,,默认45,,,,[……］,[……］,"""...""",「……」,"""..."""
,,,,,,,,,,默认46,,,,老林头僵在了门槛前。,老林頭僵在了門檻前。,Old Man Lin froze in the doorway.,扉の前でぴたりと足を止める林老人。,Старик Линь замер у порога.
,,方知宥,,,,,,,,默认47,,方知宥/29_方知宥_05,,[老林头……你、你就是几年前那画舫上的艄公，对吧？］,[老林頭……你、你就是幾年前那畫舫上的艄公，對吧？］,"""Old Man Lin... you—you were the boatman on that painted pleasure boat years ago, weren't you?""",「林じいさん……ま、まさかあなたは、あの時画舫にいた船頭か？」,"""Старик Линь... Ты, ты же тот самый лодочник, что вёл несколько лет назад расписную прогулочную лодку, ведь так?"""
,,,,,,,,,,默认48,,,,我望着老林头的背影，颤着声，试探般地询问道，目光紧紧锁住了他的背影。,我望著老林頭的背影，顫著聲，試探般地詢問道，目光緊緊鎖住了他的背影。,"I watched Old Man Lin's back, my voice quivering as I cautiously inquired, my gaze fixed on his retreating figure.",林老人の背中をじっと見ながら、探るように震える声で尋ねる。,"Дрожащим голосом спросил я, не отрывая взгляда от стоявшего ко мне спиной старика."
,,老林头,,,,,,,,默认49,,,,[……］,[……］,"""...""",「……」,"""..."""
,,老林头,焦急,,,,,,,默认50,,老林头/29_老林头_06,,[书生啊，你可真是疯了，疯得都认错人了，我从未当过艄公。］,[書生啊，你可真是瘋了，瘋得都認錯人了，我從未當過艄公。］,"""Scholar, you must be truly mad—so mad you're confusing me with someone else. I was never a boatman.""",「書生よ、すっかりいかれてしまったな。人違いまで起こすようになるとは。わしは船頭などやったことないぞ」,"""Эх, учёный, ты совсем того, уже и людей путать стал - я в жизни лодочником не работал."""
,CharacterOff,,,,,,,,,,,,,
,Se,脚步声渐远,,,,,,,,,,,,,,,,
,,,,,,,,,,默认51,,,,老林头背对着我摇头了头，继而他便不再理我，只是自己往屋外走去了——,老林頭背對著我搖頭了頭，繼而他便不再理我，只是自己往屋外走去了——,"Old Man Lin shook his head without turning around, then paid me no further mind and walked out of the house—",林老人は私に背を向けたまま首を振り、それ以上私の相手もせず外に出て行った――,"Не оборачиваясь, покачал головой старик Линь, после чего, не обращая на меня внимания, вышел из помещения..."
,,方知宥,,,,,,,,默认52,,方知宥/29_方知宥_06,,[别走！你就是他！为何不认？雁儿姐当年究竟出了什么事？你是不是知道！？告诉我！！！],[別走！你就是他！為何不認？雁兒姐當年究竟出了什麼事？你是不是知道！？告訴我！！！],"""Don't go! You are him! Why won't you admit it? What exactly happened to <ruby=Swan Goose>Sister Yan</ruby> back then? You must know!? Tell me!!!""",「待ってくれ！あなたは彼だ！なぜ認めない？雁姉にあの時何があった？何か知っているんだろう！？教えてくれ！！」,"""Не уходи! Это точно был ты! Почему ты это отрицаешь? Что тогда случилось с сестричкой Лебёдушкой? Тебе же это известно?! Ответь мне!!!"""
,,,,,,,,,,默认53,,,,我看着他离去的背影，一边连续发问，一边猛地起身冲向他，已经顾及不了这些声响可能会引来妖兵。,我看著他離去的背影，一邊連續發問，一邊猛地起身衝向他，已經顧及不了這些聲響可能會引來妖兵。,"As I watched his retreating figure, I kept shouting questions while suddenly standing up and lunging toward him, no longer caring if the noise attracted demon soldiers.",彼の背を目で追い、質問を投げかけつつ、身を起こして彼の後を追おうとした。もはや妖兵を引き寄せることなど考えていられなかった。,"Глядя на его удаляющийся силуэт, не переставал я задавать ему вопросы. В то же время я подскочил, пытаясь догнать его, уже не обращая внимания на то, что шум мог привлечь сюда яогуаев."
,Se,锁链绷直,,,,,,,,,,,,
,,,,,,,,,,默认54,,,,——咔。,——喀。,—CRACK.,――ガシャッ,*Лязг.*
,,,,,,,,,,默认55,,,,然而，锁住我左臂的锁链拉住了我，铁链一阵颤动，在木床旁的柱子上勒出了一道凹痕。,然而，鎖住我左臂的鎖鏈拉住了我，鐵鏈一陣顫動，在木床旁的柱子上勒出了一道凹痕。,"But the chain shackling my left arm yanked me back, its metallic vibrations gouging a dent into the bedpost.",しかし左腕の鎖が私を拘束している。鎖はびくともせず、寝台の柱に凹みをつけるだけだった。,Но цепь на левой руке остановила меня - её дрожащие звенья прочертили борозду на столбике рядом с кроватью.
,,,,,,,,,,默认56,,,,左腿的伤口仿佛又撑裂了几分，让我疼痛难忍。,左腿的傷口彷彿又撐裂了幾分，讓我疼痛難忍。,"The wound on my left leg seemed to tear open further, sending waves of unbearable pain through me.",左腿の傷がまた開き、耐えがたい痛みが襲ってきた。,"Рана на левой ноге словно слегка открылась, вызвав нестерпимую боль."
,,方知宥,,,,,,,,默认57,,,,[……],[……],"""...""",「……」,"""..."""
,Se,关门,,,,,,,,默认59,,,,——嘭！,——嘭！,—Bang!,――バン！,*Бам!*
,,,,,,,,,,默认60,,,,回应我的是老林头决绝的离去，以及木门重重关上的声响。,回應我的是老林頭決絕的離去，以及木門重重關上的聲響。,"Old Man Lin's only response was his resolute departure, followed by the heavy slam of the wooden door.",林老人の返事は、彼の断固とした去り際と、勢いよく閉められた扉の音だった。,"Ответом мне был лишь окончательный уход старика Линя, сопровождаемый тяжёлым стуком двери."
,,方知宥,,,,,,,,默认61,,,,[……］,[……］,"""...""",「……」,"""..."""
,,,,,,,,,,默认62,,,,昏暗的屋子重归一片死寂，我沉默、恍然地僵在原地。,昏暗的屋子重歸一片死寂，我沉默、恍然地僵在原地。,The dim room returned to deathly silence as I stood frozen in silent bewilderment.,暗い部屋が再び静寂に包まれる。私は黙したまま、ぼんやりとその場に佇んだ。,"Сумрачное помещение опять погрузилось в мёртвую тишину, среди которой я застыл в оцепенении."
