#SHEET_NAME,记-第十回
,Command,Arg1,Arg2,Arg3,Arg4,Arg5,Arg6,Arg7,WaitType,Text,PageCtrl,Voice,WindowType,SC,TC,English,Japanese,Russian
,ChapterAnimation,BG_Ji_10,chapter_bg_J,chapter_title_J10,Liang,265,,,,,,,,,,,
,*map_ji_10,,,,,,,,,,,,,,,,
,UnlockPlotMap,map_ji_10,,,,,,,,,,,,,,,
,SetChapterName,记-第十回,,,,,,
,Wait,,,,,,1,
,FadeOut,black,,,,,0,
,FadeOut,black,,,,,1,,,,,,,,,,,
,Bg,碧竹坊昼,,,,,,,,,,,,,,,
,Ambience,室内沙沙
,AutoSave
,,,,,,,,,,默认1,,,,往事如烟，渐飘渐远。,往事如煙，漸飄漸遠。,"The past drifts like smoke, fading into the distance.",過ぎし事は煙の如く、緩やかに遠くへと流れゆく。,"Прошлое, словно дымка, начало уплывать куда-то вдаль."
,,,,,,,,,,默认2,,,,碧竹坊中的花魁、侍女、小厮，坊外邂逅的老先生……一张张面容都似蒙上了一层薄纱，在记忆的河流中缓缓淡去。,碧竹坊中的花魁、侍女、小廝，坊外邂逅的老先生……一張張面容都似蒙上了一層薄紗，在記憶的河流中緩緩淡去。,"The courtesan, maid, and servant boy of Jade Bamboo Hall, the old scholar met outside... each face seemed shrouded in mist, gradually dissolving in the river of memory.",<ruby=へきちくぼう>碧竹坊</ruby>の花魁、侍女、丁稚、そして外で出会ったご老公……一人一人の顔が、薄い膜で覆われるかのように、記憶の向こうに流れていく。,"Лица людей из ""Палаты зелёного бамбука"" - куртизанки, служанки, мальчика-слуги, а также лицо пожилого господина... Все они, словно окутываемые пеленой, начали растворяться в пучине воспоминаний."
,,,,,,,,,,默认3,,,,整条街的景象也一寸一寸暗了下来，沉入意识深处。,整條街的景象也一寸一寸暗了下來，沉入意識深處。,"The entire street scene darkened inch by inch, sinking into the depths of consciousness.",町の景色も徐々に暗くなっていき、意識の底へと沈んでいく。,"Воспоминание о той улице начало затухать, уходя куда-то в глубины подсознания."
,,,,,,,,,,默认4,,,,后来，我在现实中短暂醒转，与良叔在附近寻了一处屋舍歇下。,後來，我在現實中短暫醒轉，與良叔在附近尋了一處屋舍歇下。,"Later, I briefly surfaced into reality and rested at a nearby lodging with Uncle Liang.",その後、私は現実でしばらく目を覚まし、<ruby=りょう>良</ruby>と近くの小屋を探して一休みした。,Затем я на какое-то время вынырнул в реальность. Мы с дядюшкой Ляном нашли какой-то домик и отдохнули там.
,,,,,,,,,,默认5,,,,才躺上床不久，我便再度坠入了梦境。,才躺上床不久，我便再度墜入了夢境。,"Not long after lying down, I slipped back into dreams.",まともな寝台で寝るのは久しぶりで、すぐに夢の世界に落ちていった。,"Едва я успел прилечь, как сразу снова погрузился в сон."
,,,,,,,,,,默认6,,,,这一次，梦的并非往事，却仍是属于“现在”的片段。,這一次，夢的並非往事，卻仍是屬於“現在”的片段。,"This time, I dreamed not of the past but of fragments still tied to the ""present"".",今回見た夢は過去のものではなかったが、「現在」に属する断片だ。,"Но в этот раз мне снилось не прошлое, а ""настоящее""."
,,,,,,,,,,默认7,,,,我又进入了王生的视角，梦到了他。,我又進入了王生的視角，夢到了他。,"Again, I saw through Scholar Wang’s eyes—I dreamed of him.",再び王書生の視界に入り、夢で彼を見た。,Мне снова приснился учёный Ван - я словно видел мир его глазами.
,,,,,,,,,,默认8,,,,……,……,...,……,...
,StopAmbience,,,,,,,,,,,,,
,Bgm,雨井烟垣,,,,0.2,3,,,,,,,,,,,
,BgEvent,王生梦2_1,,,,,,,,,,,,
,FadeIn,black,,square,,,1,,,,,,,,,,,
,,,,,,,,,,默认9,,,,夜幕降临，乌云密布，黑漆漆的天空上看不到一点星光，层云就压在屋檐之上，压得让人几乎要喘不过气来。,夜幕降臨，烏雲密布，黑漆漆的天空上看不到一點星光，層雲就壓在屋簷之上，壓得讓人幾乎要喘不過氣來。,"Night fell, the sky choked with clouds so thick that no stars shone through. They hung low over the rooftops, oppressive enough to steal one’s breath.",夜の帳が下り、暗雲が立ち込め、真っ黒な空には一点の星すら見えない。幾重に重なった雲が軒先まで迫り、息苦しくなりそうなほど重くのしかかっていた。,"Повисла ночь: небо было залито облаками, нависшими над крышами домов удушающе низко, так что ни одна звёздочка не могла протиснуться сквозь них."
,,,,,,,,,,默认10,,,,街上是密密麻麻的横尸，他们静静躺在那里，无声无息。,街上是密密麻麻的橫屍，他們靜靜躺在那裡，無聲無息。,"The streets were strewn with corpses, piled densely and silent as the grave.",町に転がる死体の数々。声も息も立てず、ただ静かに横たわっている。,"Улицы были тесно завалены грудами трупов, тихих и бездыханных."
,,,,,,,,,,默认11,,,,远处，南面方向，几处摇晃的火炬在雾气中忽明忽暗，宛如阴曹地府般的鬼火。,遠處，南面方向，幾處搖晃的火炬在霧氣中忽明忽暗，宛如陰曹地府般的鬼火。,"Far to the south, a few wavering torches flickered in the mist like ghostly flames from the netherworld.",遠く南の方角では、ぽつぽつと揺れる松明の炎が霧の向こうをほんのりと照らし、冥府の鬼火のような不気味な雰囲気を漂わせている。,"Где-то вдалеке, на юге, словно призрачные огоньки из загробного мира, в тумане мерцали редкие и тусклые факела."
,,,,,,,,,,默认12,,,,火光聚集之处，不时传来妖兵的嘶吼与杂沓的脚步声，忽近忽远，听得王生胆战心惊。,火光聚集之處，不時傳來妖兵的嘶吼與雜沓的腳步聲，忽近忽遠，聽得王生膽顫心驚。,"Where the firelight gathered, the roars of demon soldiers and the chaotic tramp of footsteps echoed intermittently, now near, now far, sending shivers down Scholar Wang's spine.",光の集まっている場所から、時々妖兵の咆哮や足音が聞こえてくる。その音が近付いたり遠ざかるたびに、王書生がびくりと震えた。,"Там, где огни факелов собирались вместе, то и дело был слышен рёв яогуаев и их топот - то ближе, то дальше. От всего этого учёного Вана охватывал животный ужас."
,,,,,,,,,,默认13,,,,他悄悄溜出藏身的房屋，弯腰俯身，借阴影遮掩疾步前行。,他悄悄溜出藏身的房屋，彎腰俯身，借陰影遮掩疾步前行。,"He slipped quietly out of his hiding place, crouched low, and darted forward under the cover of shadows.",彼はこっそり隠れていた小屋を抜け出すと、身を屈めながら物陰を利用して早足で進んでいった。,"Тихо выскочив из своего укрытия, он, согнувшись, под покровом теней прошмыгнул вперёд."
,,,,,,,,,,默认14,,,,起初，他在黑暗中无法辨认方向。,起初，他在黑暗中無法辨認方向。,"At first, he couldn’t discern any direction in the darkness.",はじめのうちは、あまりの暗さに方角がわからなくなっていた。,Сначала он вслепую блуждал по темноте.
,BgEvent,王生梦2_2,,,,,1,,,,,,,
,,,,,,,,,,默认15,,,,他只顾一个劲儿往前走，直至触到冰凉的城墙，才大致猜出自己身在何处。,他只顧一個勁往前走，直至觸到冰涼的城牆，才大致猜出自己身在何處。,He stumbled blindly forward until his hands met the icy city wall—only then could he guess his whereabouts.,ひたすら前に進み続け、冷たい城壁に触れたところで、ようやく自分がどこにいるのかの察しがついた。,"Он всё шагал и шагал вперёд, пока не упёрся в отдающую холодом городскую стену - только тогда он примерно понял, где находится."
,,,,,,,,,,默认16,,,,城墙之下，景象比街上更为凄惨——尸骸堆积如山，腐臭与血腥交织弥漫，几乎令人窒息。,城牆之下，景象比街上更為悽慘——屍骸堆積如山，腐臭與血腥交織瀰漫，幾乎令人窒息。,"Beneath the city wall, the scene was even grimmer than the streets—corpses heaped like mountains, the stench of rot and blood thick enough to choke.",城壁の下の光景は、町中よりもさらに凄惨だった――亡骸は山のように重なり、腐臭と血の臭いが漂い、窒息しそうだ。,"У стены ситуация была ещё мрачнее, чем на улицах - горы трупов возвышались ввысь, источая тошнотворную вонь гнили и крови."
,,,,,,,,,,默认17,,,,一步、又一步。,一步、又一步。,Step by step.,一歩、また一歩。,Шаг за шагом.
,BgEvent,王生梦2_3,,,,,1,,,,,,,
,,,,,,,,,,默认18,,,,王生踏着死者的身躯，以尸为阶，艰难地向生路跋涉。,王生踏著死者的身軀，以屍為階，艱難地向生路跋涉。,"Scholar Wang trod upon the bodies of the dead, using corpses as stepping stones, laboriously trudging toward survival.",王は骸を踏みしめ、屍を踏み台に、必死に生へと歩みを進める。,"Учёный Ван пробирался по трупам, используя их как ступеньки - из последних сил разыскивая дорогу к спасению."
,,,,,,,,,,默认19,,,,任何一丝风吹草动都叫他心神剧震，远处飘忽的灯火更使他惊惶失措。,任何一絲風吹草動都叫他心神劇震，遠處飄忽的燈火更使他驚惶失措。,"The slightest rustle of wind or grass sent his mind into turmoil, and the flickering distant lights filled him with panic.",草が揺れるほどの微かな物音でも恐れおののき、向こうに見える灯火でさらに正気を失いそうになる。,"Даже от малейшего ветерка или шелеста травы его разум впадал в смятение, а мерцание огней вдалеке и вовсе наполняло его ужасом."
,BgEvent,王生梦2_4,,,,,1,,,,,,,
,,,,,,,,,,默认20,,,,一有声响逼近、火光趋近，他便立即扑倒在地，试图混入尸堆，扮作一具无知无觉的死尸。,一有聲響逼近、火光趨近，他便立即撲倒在地，試圖混入屍堆，扮作一具無知無覺得死屍。,"Whenever sounds approached or flames drew near, he would immediately throw himself to the ground, trying to blend into the pile of corpses and feign lifelessness.",物音が近付いたり灯りが近付けば、すぐさまその場に這いつくばり、物言わぬ死体になりすまそうと、その山に潜り込む。,"Когда рядом что-то слышалось, либо же когда огни факелов становились ближе, учёный Ван сразу же падал на землю, пытаясь слиться с горой тел, притвориться таким же бесчувственным, неподвижным трупом."
,,,,,,,,,,默认21,,,,待声响渐息、火光远去，他才狼狈爬起，继续跌跌撞撞向前赶路。,待聲響漸息、火光遠去，他才狼狽爬起，繼續跌跌撞撞向前趕路。,Only when the sounds faded and the flames receded would he clumsily rise and continue stumbling forward.,音が静まり灯りが過ぎれば、またむくりと起き上がり、びくびくしながら進んでいく。,"Лишь когда всё затихало, а огни факелов отдалялись, он неуклюже поднимался и продолжал, спотыкаясь, идти вперёд."
,,,,,,,,,,默认22,,,,一步、又一步。,一步、又一步。,Step by step.,一歩、また一歩。,Шаг за шагом.
,,,,,,,,,,默认23,,,,就这么坚持着，他终于摸到一条狭窄小道。,就這麼堅持著，他終於摸到一條狹窄小道。,"Persisting like this, he finally groped his way onto a narrow path.",そうしてなんとか狭い路地に辿り着くことができた。,"Продолжая так идти, он в конце концов набрёл на узкую дорожку."
,BgEvent,王生梦2_5,,,,,1,,,,,,,
,,,,,,,,,,默认24,,,,这里安静了许多，也让人安宁了许多，似乎没有妖兵了，也几乎没有尸体。,這裡安靜了許多，也讓人安寧了許多，似乎沒有妖兵了，也幾乎沒有屍體。,"It was much quieter here, and far more peaceful. There seem to be no demon soldiers left, and scarcely any corpses either.",他のどこよりも静かで、安心できる。妖兵もいなければ死体もない。,"На ней было куда тише и спокойнее. Яогуаев, кажется, не было, да и трупы почти исчезли."
,,,,,,,,,,默认25,,,,小道中挤满了逃难的扬州百姓。,小道中擠滿了逃難的揚州百姓。,The narrow path was crammed with fleeing citizens of Yangzhou.,路地は避難してきた揚州の民たちでいっぱいだった。,Дорожка была забита спасающимися местными жителями.
,BgEvent,王生梦2_6,,,,,1,,,,,,,
,,,,,,,,,,默认26,,,,这些人神情恍惚，如游魂野鬼，摩肩接踵，却无一人交谈。,這些人神情恍惚，如遊魂野鬼，摩肩接踵，卻無一人交談。,"These people looked dazed, like wandering ghosts, jostling shoulder to shoulder, yet not a single one spoke.",みな彷徨う幽霊のようにぼんやりとした表情で、肩が触れようとも、誰一人として無言のままだ。,"Молча сидя плечом к плечу, они выглядели потерянными, словно блуждающие духи."
,,,,,,,,,,默认27,,,,他们仰着头，望向看不清的前方，双眼瞪得如同濒死的鱼，干涸而麻木地一呼一吸。,他們仰著頭，望向看不清的前方，雙眼瞪得如同瀕死的魚，乾涸而麻木地一呼一吸。,"They tilted their heads, staring into the hazy distance, their eyes bulging like dying fish, breathing dry, numb gasps.",彼らは顔を上げ、虚空の向こうを見つめている。そして死んだ魚のような目で、すっかり干からび麻痺したまま、息を吸っては吐いていた。,"Запрокинув голову, они с выпученными глазами, как у умирающей рыбы, смотрели куда-то вдаль. Дыхание у них было сухим и притуплённым."
,,,,,,,,,,默认28,,,,偶尔近处传来低低呜咽，远方响起凄厉惨叫，却无人为之动容。,偶爾近處傳來低低嗚咽，遠方響起淒厲慘叫，卻無人為之動容。,"Occasionally, a faint sob rose nearby, or a piercing scream echoed in the distance, yet no one reacted.",時折近くから小さな嗚咽が聞こえ、遠くからは凄まじい絶叫が聞こえるものの、誰一人として動じない。,"Иногда кто-то тихо всхлипывал, а иногда издалека раздавался пронзительный крик - но на это никто не реагировал."
,,,,,,,,,,默认29,,,,人们只是麻木地、不停歇地走着这条“求生”之路，不敢稍有停顿……,人們只是麻木地、不停歇地走著這條“求生”之路，不敢稍有停頓……,"People just numbly and incessantly walk this ""path of survival"", not daring to pause even slightly...",ただただ無感覚に、彼らなりの「生きる」道を歩み続け、立ち止まることを恐れている。,"Эти люди лишь бездумно ""шли по пути выживания"", не осмеливаясь остановиться ни на мгновение..."
,,,,,,,,,,默认30,,,,王生沿这条路继续前行，周围景物越来越熟悉。,王生沿這條路繼續前行，周圍景物越來越熟悉。,"Scholar Wang continued along this road, the surroundings growing increasingly familiar.",王がその路地を進み続けていくと、周囲の景色が見知ったものになっていった。,"Пока учёный Ван шёл по дорожке, окрестности становилсь всё более знакомыми."
,BgEvent,王生梦2_7,,,,,1,,,,,,,
,,,,,,,,,,默认31,,,,终于，他踉跄着扑到大哥宅院门前，精疲力尽地倚在门上，抬手轻叩。,終於，他踉蹌著撲到大哥宅院門前，精疲力盡地倚在門上，抬手輕叩。,"Finally, he stumbled to the gate of his elder brother's residence, exhausted, leaning against the door as he raised his hand to knock lightly.",ようやく、ほうほうの体で長男の屋敷の前に辿り着くと、最後の力を振り絞って門に寄りかかり、軽く叩く。,"Наконец он доковылял до жилища своего старшего брата. Обессиленно привалившись к воротам, он поднял руку и тихо постучал."
,BgEvent,王生梦2_8,,,,,1,,,,,,,
,,,,,,,,,,默认32,,,,门内传来微弱而熟悉的亲人语声，王生眼眶一热，大门拉开，妻子探出身来，泪眼朦胧地望着他。,門內傳來微弱而熟悉的親人語聲，王生眼眶一熱，大門拉開，妻子探出身來，淚眼朦朧地望著他。,"From inside came a faint yet familiar voice, Scholar Wang's eyes welled up with tears as the gate opened, and his wife peered out, gazing at him with misty eyes.",門の内側から聞き馴染みのある家族の声がかすかに聞こえ、目頭が熱くなった。門が開くと妻が顔を覗かせ、涙をうるませ彼に抱き着こうとした。,"Изнутри донёсся слабый, но знакомый голос. У учёного Вана начали наворачиваться на глаза слёзы. Ворота распахнулись, и оттуда выглянула его жена с заплаканными глазами."
,FadeOut,black,,,,,1,,,,,,,,,,,
,BgEvent,王生梦2_9,,,,,1,,,,,,,
,FadeIn,black,,MosesV,,,0.5,,,,,,,,,,,
,,,,,,,,,,默认33,,,,王生上前一步，与妻子紧紧相拥。,王生上前一步，與妻子緊緊相擁。,Scholar Wang took a step forward and embraced his wife tightly.,王は前に進み出て、きつく妻を抱擁した。,"Шагнув вперёд, он крепко обнял её."
,,,,,,,,,,默认34,,,,夫妻二人相拥而泣，为又熬过一夜、再度重逢而落泪。,夫妻二人相擁而泣，為又熬過一夜、再度重逢而落淚。,"The couple embraced and wept, shedding tears for having survived another night and being reunited.",夫と妻。二人は抱き合って泣き、また一晩を耐え抜き、再び会えたことを涙した。,"Обнявшись, супруги разрыдались, проливая слёзы оттого, что пережили ещё одну ночь и вновь воссоединились."
,,,,,,,,,,默认35,,,,……,……,...,……,...
,StopBgm,,,,,,3,,,,,,,,,,,
,FadeOut,black,,square,,,1,,,,,,,,,,,
,Ambience,室内沙沙,,,,,,,,,,,,
,Bg,二等花魁室内清晨,,,,,,,,,,,,
,Wait,,,,,,1,,,,,,,
,FadeIn,black,,square,,,1,,,,,,,,,,,
,,良,<Off>,,,,,,,默认36,,良/18_良_01,,[喂，醒醒。],[喂，醒醒。],"""Hey, wake up.""",「おい、起きろ」,"""Вставай."""
,,,,,,,,,,默认37,,,,沧桑的中年男声将我从“王生”的身份中扯出，拉离梦境。,滄桑的中年男聲將我從“王生”的身份中扯出，拉離夢境。,"The weathered voice of a middle-aged man yanked me out of my ""Scholar Wang"" persona, dragging me from the dream.",中年の男の声で、私は「王書生」からぐるりと引きはがされ、夢から覚めた。,"Усталый голос мужчины средних лет выдернул меня из ""личины"" учёного Вана, вернув в реальность."
,,方知宥,,,,,,,,默认38,,,,[……],[……],"""...""",「……」,"""..."""
,,,,,,,,,,默认39,,,,我怔怔坐起，发觉自己正躺在一间陌生房间的床上。,我怔怔坐起，發覺自己正躺在一間陌生房間的床上。,"I sat up, dazedly, realizing I was lying on a bed in an unfamiliar room.",ぼんやりと起き上がると、見知らぬ部屋の<ruby=とこ>床</ruby>で寝ていたことに気が付いた。,"Присев в полусне, я понял, что лежу в кровати незнакомой мне комнаты."
,,良,,,,,0.5,,,,,,,
,,,,,,,,,,默认40,,,,良叔持刀立于床边，守在我身前。,良叔持刀立於床邊，守在我身前。,"Uncle Liang stood by the bed, knife in hand, guarding me.",良が剣を手に、私を守るように<ruby=とこ>床</ruby>の前に立っている。,Дядюшка Лян стоял на страже рядом с мечом в руке.
,BgOff,,,,,,1,,,,,,,,,,,
,Bg,二等花魁室内清晨,,,,,1,,,,,,,,,,,
,Tween,BG,ScaleTo,x=1 y=1 time=0,,,,,,,,,,,,,,
,Tween,BG,MoveTo,x=0 y=0 time=0,,,,,,,,,,,,,,
,,,,,,,,,,默认41,,,,此时天光微亮，晨光从敞开的门扉斜射进来，映出空气中浮动的微尘。,此時天光微亮，晨光從敞開的門扉斜射進來，映出空氣中浮動的微塵。,"The faint dawn light streamed through the open door, illuminating the dust particles floating in the air.",既に空が白み始め、朝日が開かれた扉から差し込み、空気中を漂う埃を照らした。,"Тусклый утренний свет проникал через открытую дверь, подсвечивая кружающуюся в возудхе пыль."
,,方知宥,,,,,,,,默认42,,方知宥/18_方知宥_01,,[天亮了……],[天亮了……],"""It's dawn...""",「朝だ……」,"""Рассвело уже..."""
,,良,,,,,,,,默认43,,良/18_良_02,,[嗯，差不多卯时了，该动身了。],[嗯，差不多卯時了，該動身了。],"""Yeah, it's almost the <ruby=卯时>hour of hare</ruby>—time to move.""",「ああ、そろそろ卯の刻になる。行くぞ」,"""Ага, сейчас почти <ruby=05:00-07:00 часов>стража Зайца</ruby>. Пора идти."""
,,方知宥,,,,,,,,默认44,,,,[……],[……],"""...""",「……」,"""..."""
,CharacterOff,,,,,,0.5,,,,,,,
,,,,,,,,,,默认45,,,,我点点头，努力回想昨夜睡前的最后记忆。,我點點頭，努力回想昨夜睡前的最後記憶。,"I nodded, straining to remember my last thoughts before drifting off last night.",私は頷き、昨晩眠りにつく前の最後の記憶を辿る。,"Кивнув, я попытался вспомнить, что было перед тем, как я лёг спать."
,,方知宥,,,,,,,,默认56,,方知宥/18_方知宥_02,,[良叔，昨晚你说瞒着一位故人来的，还常与那人同房睡……那人是谁？是你妻子么？］,[良叔，昨晚你說瞞著一位故人來的，還常與那人同房睡……那人是誰？是你妻子嗎？］,"""Uncle Liang, last night you said you came without telling an old acquaintance and often sharing a room... Who is that person? Your wife?""",「良さん、旧友には内緒で来たと昨晩言っていたが、同じ部屋で寝るような間柄なのか……その人は誰だ？あなたの妻か？」,"""Дядюшка Лян, прошлой ночью Вы рассказывали, что пришли сюда тайком от своего близкого человека, и что в своё время делили с ним одну комнату... Кем этот человек вообще был для вас? Это была ваша жена?"""
,,,,,,,,,,默认57,,,,我忍不住问道。,我忍不住問道。,I couldn't help but ask.,思わず訊いてしまった。,Не удержался я от вопроса.
,,良,惊喜,,,,0.5,,,默认58,,,,[……］,[……］,"""...""",「……」,"""..."""
,,,,,,,,,,默认59,,,,良叔动作蓦地一滞，低下头去。,良叔動作驀地一滯，低下頭去。,Uncle Liang's movements suddenly froze as he lowered his head.,良の動きがぴたりと止まり、うつむく。,Тот вдруг застыл и опустил голову.
,,,,,,,,,,默认60,,,,他嘴唇微动，似想说什么，却又咽了回去。,他嘴唇微動，似想說什麼，卻又嚥了回去。,"His lips quivered slightly, as if he wanted to say something, but then swallowed the words.",唇が何か言いたそうにぴくりと動いたが、結局それを呑み込んだようだった。,"Он скривил губы, словно собирался что-то сказать, но в последний миг проглотил слова."
,,良,,,,,,,,默认61,,良/18_良_03,,[少管闲事。］,[少管閒事。］,"""Mind your own business.""",「余計な詮索はするな」,"""Не твоё дело."""
,,,,,,,,,,默认62,,,,半晌，他只冷冷吐出这一句。,半晌，他只冷冷吐出這一句。,"After a long pause, he only coldly uttered this one sentence.",少しの間の後、彼はそう吐き捨てた。,После долгой паузы холодно проронил он единственную фразу.
,,方知宥,,,,,,,,默认63,,,,[……],[……],"""...""",「……」,"""..."""
,CharacterOff,,,,,,0.5,,,,,,,
,Sprite,黑,,特效前,,,0.5,,,,,,,,,,,
,Tween,黑,ColorTo,alpha=0 time=0,,,,,,,,,,,,,,
